Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-5399056,2022-07-31,2022-08-25,Aeroprice,Return,F9,United States,United States,SFO,LAS,1,98.73453871999999,0.0,-12.877472043099997
BUSA-5402161,2022-07-31,2023-06-08,Kayak Group,One Way,EK,United States,Italy,JFK,MXP,1,529.074737,49.6802156,45.620901880100014
BUSA-5399776,2022-07-31,2022-08-05,Aeroprice,One Way,F9,United States,United States,LAS,MCO,1,89.95248486,0.0,-10.108191206200008
BUSA-5397895,2022-07-31,2022-08-27,Aeroprice,Return,QR,Kuwait,Croatia,KWI,ZAG,3,1478.319012,1011.017376,2.729241108700247
BUSA-5399312,2022-07-31,2022-08-01,Aeroprice,One Way,F9,United States,United States,ATL,TPA,1,104.62183986,0.0,-9.324554262100001
BUSA-5398817,2022-07-31,2022-08-26,Google Flights,One Way,TK,United States,Turkey,JFK,IST,1,666.1742399999999,185.9409864,-13.906433386000018
BUSA-5401954,2022-07-31,2022-08-09,Aeroprice,One Way,F9,United States,United States,ATL,PHL,1,37.133027289999994,0.0,-7.339790530599995
BUSA-5400990,2022-07-31,2022-08-01,Direct,One Way,DE,Germany,Spain,FRA,IBZ,1,99.74183443,0.0,0.6771097725999966
BUSA-5399875,2022-07-31,2022-08-11,Aeroprice,One Way,NK,United States,United States,FLL,ATL,2,38.90312946,0.0,-10.704744976200004
BUSA-5401833,2022-07-31,2022-09-21,Kayak Group,One Way,EI,United States,Republic of Ireland,JFK,DUB,1,221.018282,161.1673136,-9.60400761170003
BUSA-5397553,2022-07-31,2022-08-13,Aeroprice,One Way,LA,Colombia,Colombia,LET,BOG,1,58.473217,4.0942562,0.3623013028000055
BUSA-5400082,2022-07-31,2022-08-25,Aeroprice,One Way,TK,Turkey,United Arab Emirates,SAW,DXB,1,247.42312099999998,85.8646246,-25.46972632090005
BUSA-5401147,2022-07-31,2022-11-08,Aeroprice,Return,PR,United States,Philippines,LAX,MNL,1,1102.3203800000001,462.94149629,15.516068822599877
BUSA-5401744,2022-07-31,2022-09-03,Google Flights,One Way,TK,United States,Montenegro,JFK,TGD,1,270.894089,242.43554029999999,40.238021910300006
BUSA-5400004,2022-07-31,2023-01-16,Direct,One Way,AK,India,Malaysia,COK,KUL,2,227.25764765999998,0.0,50.6737922578
BUSA-5397898,2022-07-31,2023-01-16,Aeroprice,Return,KE,United States,Vietnam,IAD,SGN,2,2492.275392,720.19313352,6.462127674000001
BUSA-5397798,2022-07-31,2022-08-24,Google Flights,One Way,AI,United States,India,EWR,BOM,1,248.40883200000002,277.033344,-0.1675739860000447
BUSA-5400690,2022-07-31,2022-08-01,Google Flights,One Way,EK,United States,India,SFO,HYD,3,2148.571529,776.5956537,-41.59149202140048
BUSA-5398362,2022-07-31,2022-09-23,Aeroprice,Return,PR,Cambodia,Philippines,PNH,MNL,1,299.05874,103.89102199999999,16.693468156600037
BUSA-5400906,2022-07-31,2022-09-11,Google Flights,Return,QR,United States,India,ORD,CCU,1,636.6500070000001,565.67966751,28.03137834049978
BUSA-5397523,2022-07-31,2023-01-07,Direct,One Way,AI,India,United States,DEL,SFO,2,2178.183168,733.2079104000001,59.8700876008005
BUSA-5401791,2022-07-31,2022-08-01,Aeroprice,One Way,LA,Colombia,Colombia,CTG,MDE,1,41.1560582,8.06448621,1.3224513275000036
BUSA-5400676,2022-07-31,2022-09-18,Google Flights,One Way,EI,United States,United Kingdom,IAD,MAN,1,248.40107799999998,161.85188349999999,81.11140136470003
BUSA-5399324,2022-07-31,2022-08-18,Aeroprice,One Way,PR,Philippines,Singapore,MNL,SIN,1,196.30159,43.087136,-19.501232399000024
BUSA-5399857,2022-07-31,2022-08-02,Aeroprice,One Way,UX,Portugal,Spain,LIS,MAD,1,54.0,19.69,-2.9561403169000027
BUSA-5399791,2022-07-31,2022-08-05,Aeroprice,One Way,F9,United States,United States,LAS,MCO,1,89.95248486,0.0,-10.108191206200008
BUSA-5401210,2022-07-31,2022-08-01,Aeroprice,One Way,LA,Colombia,Colombia,CLO,BOG,2,85.7836596,12.922362779999998,-2.616825549100005
BUSA-5401674,2022-07-31,2022-09-29,Direct,Return,S4,United States,Portugal,BOS,PDL,2,1065.97313,736.92971778,132.62626630869977
BUSA-5402164,2022-07-31,2022-09-22,Google Flights,One Way,TK,United States,India,EWR,DEL,2,510.49355399999996,570.9312965999999,-22.019971940999962
BUSA-5399252,2022-07-31,2022-10-27,Aeroprice,One Way,NK,United States,United States,SLC,LAS,1,31.35330142,0.0,-1.145313096900006
BUSA-5398429,2022-07-31,2022-08-28,Google Flights,Return,AI,United States,India,JFK,HYD,1,126.377172,585.96882084,-11.339861670000142
BUSA-5398975,2022-07-31,2022-10-01,Jetradar,Return,UA,United States,United States,LAX,ORD,1,207.77778612,44.19282348,1.6110302995000012
BUSA-5399846,2022-07-31,2022-08-08,Aeroprice,One Way,FR,Spain,Spain,VLC,MAH,2,52.829237140000004,0.0,-4.789767653100009
BUSA-5402027,2022-07-31,2022-08-09,Aeroprice,Return,NK,United States,United States,SAN,LAS,1,58.73609741999999,0.0,-8.581940477299995
BUSA-5401343,2022-07-31,2022-09-04,Aeroprice,One Way,SK,United States,Switzerland,LAX,ZRH,1,1246.8951749999999,824.5155467,43.63121945249999
BUSA-5400752,2022-07-31,2022-12-27,Aeroprice,One Way,LA,United States,Peru,LAS,LIM,1,273.82795999999996,48.2132801,2.2883517535000184
BUSA-5398442,2022-07-31,2022-08-01,Aeroprice,One Way,LA,Colombia,Colombia,CLO,MDE,1,32.912391,5.92196836,2.039091643099998
BUSA-5401805,2022-07-31,2022-08-03,Aeroprice,One Way,EI,United States,United Kingdom,LAX,LHR,1,323.70376699999997,161.85188349999999,-2.1763264010000043
BUSA-5398017,2022-07-31,2022-09-19,Aeroprice,One Way,NK,United States,United States,BWI,ATL,1,43.26481768,0.0,-8.434320005000002
BUSA-5401329,2022-07-31,2022-08-21,Google Flights,One Way,PD,United States,Canada,BOS,YTZ,1,89.50262464,20.98695722,-5.20283884
BUSA-5399656,2022-07-31,2022-08-05,Aeroprice,One Way,F9,United States,United States,DEN,DFW,1,101.68796886,0.0,-9.972450774599997
BUSA-5397758,2022-07-31,2022-08-22,Aeroprice,One Way,EI,United States,United Kingdom,SEA,LGW,1,331.127784,162.135054,31.970620667199995
BUSA-5399476,2022-07-31,2022-08-03,Google Flights,One Way,TK,United States,France,IAH,MRS,1,120.28871099999999,286.44360529999994,-8.799500209999936
BUSA-5398990,2022-07-31,2022-09-07,Google Flights,Return,QR,United States,Iraq,IAH,BGW,1,935.5829399999999,533.88966996,12.852190317500026
BUSA-5401051,2022-07-31,2022-07-31,Aeroprice,One Way,F9,United States,United States,DTW,LAS,1,195.57184085999998,0.0,-2.396413487000001
BUSA-5399262,2022-07-31,2022-08-03,Aeroprice,One Way,PG,Singapore,Thailand,SIN,BKK,1,205.73028,77.5897056,-13.269100929699945
BUSA-5401169,2022-07-31,2022-09-29,Google Flights,One Way,EY,United States,India,IAD,HYD,1,398.028499,231.5802176,-49.591162432699974
BUSA-5400685,2022-07-31,2022-09-12,Aeroprice,Return,LA,Colombia,Colombia,MDE,SMR,1,23.387238399999998,9.48279432,53.0398952997
BUSA-5398111,2022-07-31,2022-07-31,Google Flights,One Way,TK,United States,Spain,ATL,BCN,1,273.32737199999997,298.70077319999996,-9.638657140499914
BUSA-5397557,2022-07-31,2022-08-26,Aeroprice,One Way,F9,United States,United States,LAS,IND,3,137.84303914999998,0.0,-15.85730702209997
BUSA-5397311,2022-07-31,2022-08-01,Google Flights,Return,XP,United States,United States,MCO,BWI,1,213.56762400000002,0.0,-5.502841806000003
BUSA-5400079,2022-07-31,2022-09-10,Kayak Group,Return,AY,United States,France,JFK,CDG,2,807.792482,1027.9697209800001,-12.038044789000239
BUSA-5401404,2022-07-31,2022-08-30,Aeroprice,One Way,CM,Ecuador,United States,GYE,MIA,2,179.94408799999997,272.86956213999997,-15.270797296899943
BUSA-5398366,2022-07-31,2022-08-01,Aeroprice,One Way,F9,United States,United States,LAS,SFO,1,122.22506586,0.0,-9.824779267600002
BUSA-5399586,2022-07-31,2022-08-03,Google Flights,One Way,TS,United States,Canada,MCO,YYZ,1,97.7957,21.6128497,-6.421373261999998
BUSA-5401973,2022-07-31,2022-10-25,Google Flights,One Way,AM,United States,Mexico,DEN,MEX,1,92.905915,60.38884475,-8.112749893500006
BUSA-5397506,2022-07-31,2022-08-05,Google Flights,Return,XP,United States,United States,BUR,BOI,1,252.754344,0.0,7.9278155619999895
BUSA-5399562,2022-07-31,2022-12-15,Aeroprice,Return,TG,Thailand,Thailand,BKK,CEI,1,64.545162,5.2809678,-6.4924996470000025
BUSA-5400734,2022-07-31,2022-08-19,Aeroprice,Return,CM,Jamaica,Colombia,KIN,MDE,4,2122.16669,658.1650609999999,-0.06459744999979122
BUSA-5399599,2022-07-31,2022-08-30,Direct,One Way,PR,Philippines,Thailand,MNL,BKK,2,254.26882,102.29430219999999,-15.45772485310005
BUSA-5401433,2022-07-31,2022-08-01,Aeroprice,One Way,EI,United States,United Kingdom,JFK,BHX,1,420.52151,161.85188349999999,-2.7421723212000977
BUSA-5398822,2022-07-31,2022-08-06,Google Flights,One Way,QR,United States,Bangladesh,JFK,DAC,1,323.29044,266.469696,-9.36860623060004
BUSA-5401000,2022-07-31,2023-01-04,Direct,Return,SQ,United States,Thailand,LAS,HKT,1,1149.099475,151.35840489,24.77286559
BUSA-5399091,2022-07-31,2022-08-25,Google Flights,One Way,QR,United States,India,SFO,MAA,1,507.46802399999996,262.551024,-0.9009559873999118
BUSA-5400806,2022-07-31,2022-08-03,Jetcost,One Way,UA,United States,Mexico,DFW,SLP,2,496.802156,129.57930249999998,21.52160757000003
BUSA-5399190,2022-07-31,2022-09-02,Google Flights,Return,PR,United States,Malaysia,SFO,KUL,2,578.00412,1010.95859592,-19.915318254700004
BUSA-5401517,2022-07-31,2022-08-01,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,1,208.26572272,29.89614549,2.710809064699996
BUSA-5401170,2022-07-31,2022-09-29,Google Flights,One Way,EY,United States,India,IAD,HYD,1,398.028499,231.5802176,-49.591162432699974
BUSA-5400313,2022-07-31,2022-08-04,Aeroprice,One Way,UX,Spain,Spain,PMI,BCN,1,42.052150999999995,9.1927958,18.56621045360001
BUSA-5400285,2022-07-31,2022-10-25,Jetradar,Return,KL,Moldova,United States,KIV,SEA,2,1240.0,733.7,16.002282115000003
BUSA-5402153,2022-07-31,2022-08-02,Aeroprice,One Way,F9,United States,United States,LAS,DFW,1,122.22506586,0.0,0.4943494699999995
BUSA-5398005,2022-07-31,2022-12-09,Aeroprice,Return,G3,United States,Brazil,ORD,GRU,1,1589.021496,92.94110316,38.79020921359994
BUSA-5398596,2022-07-31,2022-08-19,Aeroprice,Return,NK,United States,United States,FLL,ATL,1,38.00340902,0.0,-4.487430109700001
BUSA-5400129,2022-07-31,2022-07-31,Aeroprice,One Way,EI,United States,United Kingdom,PHL,MAN,1,491.912371,161.85188349999999,-7.220824198399999
BUSA-5399103,2022-07-31,2022-08-10,Google Flights,Return,QR,United States,Egypt,IAH,CAI,1,674.9912519999999,543.09854916,-7.264107504799808
BUSA-5397674,2022-07-31,2022-10-18,Aeroprice,One Way,LA,Colombia,Colombia,MDE,CTG,1,11.6720232,4.70047756,7.8653234812999955
BUSA-5401340,2022-07-31,2022-09-08,Aeroprice,One Way,UX,Spain,Spain,PMI,BCN,1,26.404839,9.1927958,-9.399350122700003
BUSA-5398797,2022-07-31,2022-08-07,Google Flights,One Way,QR,United States,India,BOS,MAA,1,608.373828,262.551024,27.411937869800056
BUSA-5400583,2022-07-31,2022-10-09,Aeroprice,One Way,DE,Germany,United States,FRA,JFK,1,381.39345043,0.0,-17.065572895600003
BUSA-5400471,2022-07-31,2022-08-06,Aeroprice,Return,NK,United States,United States,SNA,LAS,1,50.79508658,0.0,-7.5821750362000095
BUSA-5401855,2022-07-31,2022-08-10,Aeroprice,One Way,AS,United States,United States,EWR,SFO,1,162.83962007,26.49285513,-2.44642681110001
BUSA-5397267,2022-07-31,2022-08-02,Aeroprice,One Way,F9,United States,United States,ATL,MCO,1,66.59783064,0.0,-7.829548639199999
BUSA-5399092,2022-07-31,2023-02-14,Google Flights,Return,AI,United States,India,SFO,CCU,2,692.625276,1260.9600728399998,-59.7169671342998
BUSA-5397062,2022-07-31,2022-11-24,Direct,Return,UA,United States,United States,CID,TUS,1,424.67628132,78.08933628,14.072643160000002
BUSA-5399042,2022-07-31,2022-08-02,Aeroprice,One Way,AS,United States,United States,LAS,SFO,2,153.10251504,40.08801456,-6.75716619310001
BUSA-5401777,2022-07-31,2022-09-22,Google Flights,One Way,UX,United States,Spain,MIA,MAD,1,158.429034,224.7345186,-7.235424668800036
BUSA-5401554,2022-07-31,2022-08-04,Aeroprice,One Way,XP,United States,United States,MCO,BWI,1,82.148388,0.0,9.216532500900001
BUSA-5401862,2022-07-31,2022-08-27,Aeroprice,Return,LX,United States,Italy,SFO,FCO,1,548.633877,716.4806369099999,-5.757789464
BUSA-5401477,2022-07-31,2022-09-05,Aeroprice,Return,TK,United States,Netherlands,MIA,AMS,2,389.226886,1226.29940058,63.778231529999786
BUSA-5402144,2022-07-31,2022-08-07,Aeroprice,One Way,5J,Philippines,Philippines,TAG,MNL,3,236.10815851,0.0,22.009481404999967
BUSA-5401298,2022-07-31,2022-08-02,Aeroprice,One Way,AV,Colombia,Colombia,BOG,LET,2,179.05854399999998,8.0393632,0.7951183450000086
BUSA-5399149,2022-07-31,2022-08-02,Aeroprice,One Way,F9,United States,United States,LAS,SAT,1,116.35732386,0.0,-9.804926740500001
BUSA-5399578,2022-07-31,2022-08-12,Aeroprice,Return,NK,United States,United States,SNA,DEN,2,241.06640050000001,0.0,-11.680401640400044
BUSA-5398014,2022-07-31,2022-08-26,Direct,Return,UA,United States,Thailand,LAX,BKK,1,587.8008,324.63258516,36.2194062856
BUSA-5401751,2022-07-31,2022-08-08,Kayak Group,Return,EI,United States,United Kingdom,IAD,LHR,4,1185.283884,1827.0975039599998,-56.05686731599982
BUSA-5397542,2022-07-31,2022-11-16,Aeroprice,One Way,AC,United States,Vietnam,DTW,SGN,1,331.127784,212.49978588,6.825337309199966
BUSA-5397737,2022-07-31,2022-08-05,Aeroprice,Return,PR,United States,Philippines,SFO,MNL,1,1249.0766999999998,463.84340796000004,48.99095333520012
BUSA-5400609,2022-07-31,2022-08-08,Google Flights,Return,QR,United States,India,ATL,AMD,2,2376.4355100000002,1092.24105502,57.245087587199265
BUSA-5399072,2022-07-31,2022-08-25,Aeroprice,Return,F9,United States,United States,SFO,LAS,1,98.73453871999999,0.0,-11.222768799099999
BUSA-5401041,2022-07-31,2022-08-08,Aeroprice,One Way,TK,United States,Turkey,JFK,IST,1,630.7822649999999,340.6224231,11.954625309000022
BUSA-5399970,2022-07-31,2022-09-07,Google Flights,Return,QR,United States,Iraq,IAH,BGW,1,842.998934,532.95722629,9.21577904760033
BUSA-5400831,2022-07-31,2022-08-17,Aeroprice,One Way,TK,Turkey,Iraq,IST,EBL,1,143.759679,124.6895175,-21.721510526999978
BUSA-5401287,2022-07-31,2022-08-13,Aeroprice,Return,LA,Colombia,Colombia,BOG,CUC,1,73.01660269999999,11.82836989,-0.8997995785000081
BUSA-5402011,2022-07-31,2022-08-09,Google Flights,Return,TK,United States,Moldova,ORD,KIV,2,2939.738742,1030.90359198,-16.47291989000053
BUSA-5401182,2022-07-31,2022-08-16,Aeroprice,Return,EI,United States,Republic of Ireland,JFK,DUB,2,1386.743026,623.68229718,9.338139316999985
BUSA-5401503,2022-07-31,2022-09-01,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,1,119.62370023999999,23.24603789,-8.537672210000023
BUSA-5399700,2022-07-31,2022-08-14,Aeroprice,One Way,AT,Cameroon,Portugal,DLA,LIS,1,564.2811889999999,261.55459965,18.26223250689997
BUSA-5398135,2022-07-31,2022-08-25,Google Flights,Return,PD,United States,Canada,MDW,YOW,2,410.36333184,199.14691104,-9.56219631499995
BUSA-5397755,2022-07-31,2022-07-31,Direct,One Way,AS,United States,United States,SMF,SAN,1,122.1156162,23.4630486,2.622240744199987
BUSA-5398526,2022-07-31,2022-08-16,Aeroprice,One Way,NK,United States,United States,ORD,LAX,1,142.17538865999998,0.0,3.7219788921000028
BUSA-5397286,2022-07-31,2022-08-27,Aeroprice,One Way,BR,Philippines,United States,MNL,ORD,2,1448.6527253999998,509.2745778,20.659934842000375
BUSA-5397261,2022-07-31,2022-08-21,Aeroprice,One Way,XP,United States,United States,BWI,MCO,2,154.787544,0.0,18.60610657320001
BUSA-5397550,2022-07-31,2022-08-19,Aeroprice,One Way,BA,United States,United Kingdom,SFO,LHR,3,1636.04556,1310.6978172,-39.73282725950041
BUSA-5398281,2022-07-31,2022-10-09,Google Flights,Return,EY,United States,India,ORD,BOM,1,400.684212,497.06394983999996,-3.1358833800000063
BUSA-5400953,2022-07-31,2022-10-21,Google Flights,Return,SK,United States,Greece,MIA,ATH,1,84.10430199999999,511.93115079,22.458285734199954
BUSA-5400866,2022-07-31,2022-08-01,Google Flights,One Way,PD,United States,Canada,IAD,YUL,1,171.25982984,31.519554109999994,5.943299360699986
BUSA-5399486,2022-07-31,2022-08-06,Aeroprice,One Way,PR,Thailand,Philippines,BKK,DVO,1,153.53924899999998,80.3880654,-24.07577532420003
BUSA-5399527,2022-07-31,2022-10-05,Aeroprice,Return,QR,United Arab Emirates,United States,AUH,LAS,1,542.7661350000001,345.87405219,11.451135335999965
BUSA-5401202,2022-07-31,2022-08-10,Aeroprice,One Way,EI,United States,United Kingdom,MCO,LHR,1,260.13656199999997,161.85188349999999,17.215602812700048
BUSA-5397239,2022-07-31,2022-09-29,Google Flights,One Way,SK,United States,Germany,EWR,MUC,1,109.722816,228.6545112,26.01583405600005
BUSA-5398163,2022-07-31,2022-07-31,Aeroprice,One Way,F9,United States,United States,DFW,SFO,1,155.46582429,0.0,-6.278120411400012
BUSA-5397993,2022-07-31,2022-08-04,Aeroprice,One Way,CM,Peru,Guatemala,LIM,GUA,1,163.60455599999997,63.756793439999996,3.941219319799991
BUSA-5399175,2022-07-31,2022-08-08,Aeroprice,Return,AM,Mexico,Colombia,GDL,BOG,1,225.3139327,125.1797484,3.791217925599984
BUSA-5397775,2022-07-31,2022-07-31,Aeroprice,One Way,LA,Colombia,Colombia,MDE,BGA,1,74.7823812,7.85599546,-3.049625226300005
BUSA-5400923,2022-07-31,2022-09-29,Aeroprice,One Way,GP,France,France,BIA,NCE,1,25.0,33.25,-4.642739489200005
BUSA-5400438,2022-07-31,2022-08-24,Aeroprice,One Way,LA,Colombia,Colombia,MDE,BGA,2,26.6760688,9.647235839999999,3.6505252423000005
BUSA-5397291,2022-07-31,2022-10-26,Google Flights,Return,LY,United States,Israel,JFK,TLV,3,2862.589896,308.38968972000004,265.57707152879993
BUSA-5400424,2022-07-31,2022-10-14,Google Flights,Return,AM,United States,Mexico,AUS,VSA,1,260.5988541,137.8707828,11.913538318599999
BUSA-5400056,2022-07-31,2022-08-02,Aeroprice,One Way,FR,Bulgaria,Slovakia,SOF,BTS,1,72.06565133,0.0,9.149151263599993
BUSA-5398335,2022-07-31,2022-09-15,Google Flights,Return,TK,United States,Georgia,JFK,BUS,2,1564.5297959999998,1027.22108472,-33.20434218999961
BUSA-5398885,2022-07-31,2022-08-28,Direct,One Way,JQ,Japan,Australia,NRT,SYD,1,353.67814904999994,0.0,23.072520664000052
BUSA-5399533,2022-07-31,2022-08-02,Direct,One Way,EK,United States,India,SFO,BLR,2,1087.488184,517.7304358,18.26540194279989
BUSA-5399924,2022-07-31,2022-07-31,Aeroprice,One Way,LA,Ecuador,Ecuador,UIO,GYE,1,33.250538,21.68130669,-7.100368807099999
BUSA-5398060,2022-07-31,2022-08-03,Aeroprice,One Way,LA,Peru,Peru,IQT,LIM,1,74.454768,19.50518988,-7.492674952000012
BUSA-5398219,2022-07-31,2022-10-12,Google Flights,One Way,OZ,United States,Thailand,SEA,BKK,1,482.97632400000003,147.6359676,9.926338273999859
BUSA-5399842,2022-07-31,2022-08-13,Aeroprice,One Way,F9,United States,United States,ATL,LGA,1,94.84226986,0.0,-10.541034974400008
BUSA-5400815,2022-07-31,2022-08-05,Google Flights,One Way,AT,United States,France,IAD,ORY,2,631.760222,436.4622091,9.308489371199977
BUSA-5397377,2022-07-31,2022-08-24,Google Flights,One Way,QF,United States,Australia,DFW,BNE,1,1337.24682,80.6266764,41.47234221440007
BUSA-5401893,2022-07-31,2022-08-24,Direct,Return,UA,United States,Portugal,EWR,LIS,1,200.48118499999998,229.21356165999998,14.072865590000001
BUSA-5401324,2022-07-31,2022-09-22,Google Flights,Return,EY,United States,India,ATL,AMD,1,604.377426,498.29843020999994,-25.930293031999796
BUSA-5401038,2022-07-31,2022-08-01,Google Flights,One Way,PD,United States,Canada,BOS,YUL,1,188.47187304,32.81045734999999,-2.499012237499981
BUSA-5400910,2022-07-31,2022-11-18,Google Flights,Return,CI,United States,Thailand,LAX,BKK,1,565.259146,350.66604149,-20.651614506600048
BUSA-5402128,2022-07-31,2022-08-08,Aeroprice,One Way,UX,Spain,Spain,MAD,BCN,1,24.448925,20.1459142,-10.229733411399996
BUSA-5402085,2022-07-31,2022-09-12,Google Flights,Return,TK,United States,Greece,MIA,ATH,1,101.811178,586.33985849,-23.599796501999954
BUSA-5400804,2022-07-31,2022-08-01,Aeroprice,One Way,KL,Croatia,Spain,SPU,BIO,1,159.0,49.4,23.397676521399973
BUSA-5400135,2022-07-31,2022-09-17,Aeroprice,One Way,SK,United States,Germany,IAD,MUC,1,109.531184,237.74134669999998,21.06984925820006
BUSA-5398721,2022-07-31,2022-09-29,Google Flights,Return,QR,United States,Thailand,DFW,HKT,1,1083.512808,573.07638996,19.08609938519994
BUSA-5397386,2022-07-31,2022-08-05,Aeroprice,Return,KL,Poland,United States,WAW,SLC,1,806.0,369.32,14.80911818400012
BUSA-5397552,2022-07-31,2023-02-05,Google Flights,Return,TK,United States,Italy,ORD,FCO,2,3281.8878,1625.99416632,33.261798084200166
BUSA-5398385,2022-07-31,2022-08-07,Direct,One Way,DG,Philippines,Philippines,TAC,CEB,1,65.65025340999999,0.0,5.087402455500003
BUSA-5398754,2022-07-31,2022-10-01,Google Flights,Return,LO,United States,Georgia,MIA,TBS,1,454.565952,408.78606635999995,19.35118873250009
BUSA-5400984,2022-07-31,2022-08-04,Aeroprice,Return,AV,Colombia,Colombia,MTR,BOG,1,63.949479999999994,11.3738718,-1.1573722188000026
BUSA-5401827,2022-07-31,2022-08-01,Aeroprice,One Way,AS,United States,United States,SFO,LAX,1,90.06006013,21.03585507,-0.44601576760000006
BUSA-5400157,2022-07-31,2022-08-04,Jetradar,Return,NK,United States,United States,DFW,LGA,2,441.52802636,46.8441403,81.46375499809997
BUSA-5401565,2022-07-31,2022-08-08,Direct,Return,NK,United States,United States,EWR,MCO,6,1424.4530479199998,0.0,237.72481294100018
BUSA-5398763,2022-07-31,2022-09-14,Aeroprice,One Way,AS,United States,United States,SEA,STL,1,167.67997488,26.882089920000002,-9.593985679500005
BUSA-5401482,2022-07-31,2022-10-12,Google Flights,Return,TK,United States,Israel,JFK,TLV,3,618.068824,1593.4733562299998,97.62481647280023
BUSA-5397549,2022-07-31,2022-10-13,Aeroprice,One Way,AS,United States,United States,SEA,LAX,1,103.8937914,22.0915134,-7.6678313048
BUSA-5400854,2022-07-31,2022-08-10,Google Flights,One Way,QR,United States,Pakistan,IAD,LHE,1,268.938175,262.092476,4.628925152699933
BUSA-5396998,2022-07-31,2022-09-04,Aeroprice,Return,TK,France,Turkey,LYS,SAW,1,90.129456,161.7431868,17.743125596800006
BUSA-5399859,2022-07-31,2022-09-01,Google Flights,Return,TK,United States,Lebanon,JFK,BEY,1,291.43118599999997,546.4530328899999,-16.767364893999904
BUSA-5398437,2022-07-31,2022-09-18,Aeroprice,Return,TK,United States,Israel,JFK,TLV,2,450.64727999999997,1064.17416168,-8.710761173199893
BUSA-5400371,2022-07-31,2022-09-09,Aeroprice,Return,LH,United States,Italy,BNA,VCE,2,782.3656000000001,1092.53444212,14.76746747000007
BUSA-5400856,2022-07-31,2022-09-30,Aeroprice,One Way,EI,United States,United Kingdom,IAD,GLA,1,282.629573,161.85188349999999,-2.1739793042000066
BUSA-5401784,2022-07-31,2022-08-16,Aeroprice,One Way,F9,United States,United States,ATL,COS,4,330.86241223999997,0.0,-6.828514610999967
BUSA-5401276,2022-07-31,2022-09-27,Other,Return,UA,United States,France,GSP,CDG,4,1202.88711,2179.2304809499997,29.672865590000008
BUSA-5398828,2022-07-31,2022-08-12,Google Flights,One Way,PD,United States,Canada,MDW,YTZ,1,89.50262464,20.98695722,-1.3301291199999863
BUSA-5399036,2022-07-31,2022-08-25,Aeroprice,Return,F9,United States,United States,SFO,LAS,1,98.73453871999999,0.0,-11.222768799099999
BUSA-5401722,2022-07-31,2022-08-02,Kayak Group,One Way,EI,United States,Republic of Ireland,EWR,DUB,1,412.697854,161.1673136,-12.942166035500009
BUSA-5400208,2022-07-31,2022-10-28,Aeroprice,Return,PC,Turkey,Greece,SAW,ATH,1,133.50091007,0.0,-3.4350505820000077
BUSA-5397055,2022-07-31,2022-08-30,Google Flights,Return,TK,United States,Georgia,JFK,TBS,1,874.417839,526.1605597600001,179.40576502800008
BUSA-5400672,2022-07-31,2022-08-13,Aeroprice,One Way,LA,Chile,Chile,BBA,SCL,2,197.81181930000002,10.92191198,1.7807468145999508
BUSA-5400282,2022-07-31,2022-08-27,Jetradar,Return,AA,United States,United States,CLT,EWR,2,369.35479976,81.87456003999999,6.611836045599963
