Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-4415741,2022-02-28,2022-08-06,Google Flights,Return,EI,United States,Republic of Ireland,BOS,SNN,1,494.241139,321.71815039,40.725594732000054
BUSA-4418971,2022-02-28,2022-03-04,Other,One Way,KQ,Tanzania,Ethiopia,ZNZ,ADD,1,179.231052,93.4890176,3.3937063552000053
BUSA-4419560,2022-02-28,2022-02-28,Aeroprice,Return,OZ,United States,South Korea,LAX,ICN,1,723.69718,445.38011603999996,-12.114574960000065
BUSA-4420696,2022-02-28,2022-03-04,Google Flights,One Way,TK,United States,Georgia,IAD,TBS,1,327.661668,191.2691688,3.4886331796000736
BUSA-4420210,2022-02-28,2022-03-18,Direct,Return,UA,United States,Republic of Ireland,EWR,DUB,1,330.325584,434.45806044,12.458682326000002
BUSA-4418402,2022-02-28,2022-03-13,Kayak Group,Return,UK,India,India,HYD,DEL,2,278.205128,43.081509600000004,-12.050814602000035
BUSA-4419633,2022-02-28,2022-08-10,Jetradar,Return,AY,United States,Germany,SFO,FRA,5,640.2278120000001,2648.6872802,133.3717681235997
BUSA-4417075,2022-02-28,2022-03-28,Google Flights,Return,QR,United States,Bangladesh,JFK,DAC,1,306.12781499999994,565.64434269,-6.0400249083999835
BUSA-4417011,2022-02-28,2022-03-01,Aeroprice,Return,TK,Romania,United States,OTP,MIA,4,1240.0,1927.0,-27.162864498400094
BUSA-4420528,2022-02-28,2022-08-03,Aeroprice,One Way,OZ,South Korea,United States,ICN,LAX,3,2322.9347519999997,302.27454852,-23.113951279999753
BUSA-4416768,2022-02-28,2022-06-13,Aeroprice,One Way,WS,Canada,Canada,YYZ,YUL,2,16.77036,60.80653029999999,-4.1626820503999875
BUSA-4419172,2022-02-28,2022-04-13,Jetradar,Return,AA,United States,United States,CLT,IAH,1,163.55556268,36.85971772,-6.629163785999989
BUSA-4419891,2022-02-28,2022-08-12,Google Flights,One Way,CM,United States,Costa Rica,IAD,SJO,2,115.43636,85.08547703999999,-11.267969720000002
BUSA-4416282,2022-02-28,2022-04-02,Aeroprice,One Way,LA,Peru,Peru,CUZ,IQT,2,92.28200799999999,24.2240271,-31.672165600800007
BUSA-4416654,2022-02-28,2022-03-01,Google Flights,Return,LO,United States,Poland,ORD,WAW,1,45.253676999999996,355.17037829,-13.754407039599958
BUSA-4416286,2022-02-28,2022-04-01,Google Flights,One Way,PD,United States,Canada,IAD,YOW,1,101.155278,24.53459155,1.1651575755999968
BUSA-4416118,2022-02-28,2022-03-01,Google Flights,Return,TK,United States,Romania,SFO,OTP,1,198.761248,472.56374039,3.745254884800085
BUSA-4419549,2022-02-28,2022-03-03,Direct,One Way,AV,Colombia,Colombia,BOG,CZU,1,40.848094,6.039796,-16.747109703200003
BUSA-4418730,2022-02-28,2022-04-22,Aeroprice,One Way,FR,Latvia,United Kingdom,RIX,STN,3,66.66893775999999,0.0,-14.096652338399998
BUSA-4419515,2022-02-28,2022-03-03,Aeroprice,One Way,LA,Colombia,Colombia,BOG,CLO,2,19.617984,8.973411200000001,8.7622969548
BUSA-4416910,2022-02-28,2022-03-13,Aeroprice,One Way,LA,Colombia,Colombia,MDE,SMR,1,12.252276,4.7420846,10.076047716399996
BUSA-4415784,2022-02-28,2022-03-03,Aeroprice,Return,U2,United Kingdom,Netherlands,STN,AMS,1,131.49298813,0.0,6.4836878716000195
BUSA-4419114,2022-02-28,2022-03-04,Direct,Return,AT,United States,Morocco,JFK,CMN,2,6990.115584,846.09524048,380.2627563192001
BUSA-4416734,2022-02-28,2022-03-07,Aeroprice,Return,AV,Colombia,Colombia,BOG,AXM,2,71.0632008,19.29960364,1.0954090400000025
BUSA-4415980,2022-02-28,2022-06-26,Jetradar,One Way,B6,United States,United States,SLC,RIC,2,315.30277617999997,65.53797222,5.5476129880000435
BUSA-4416117,2022-02-28,2022-03-05,Google Flights,One Way,CM,United States,Colombia,ATL,MDE,1,119.78914499999999,40.86140835,5.7393736043999795
BUSA-4418093,2022-02-28,2022-05-19,Aeroprice,Return,OZ,South Korea,United States,ICN,LAX,1,906.619412,174.72625044,-10.878132200000056
BUSA-4418825,2022-02-28,2022-03-02,Aeroprice,One Way,QR,India,United States,MAA,SFO,1,906.619412,344.82616676,8.873487506799957
BUSA-4416541,2022-02-28,2022-03-01,Google Flights,One Way,TK,United States,Uzbekistan,IAD,TAS,1,259.986811,225.7359888,0.024669740400071305
BUSA-4420962,2022-02-28,2022-03-03,Other,Return,UA,United States,United States,DFW,EWR,1,64.43124832,30.75935008,-2.5848953119999942
BUSA-4415687,2022-02-28,2022-03-06,Google Flights,Return,QR,United States,India,LAX,COK,1,1075.440324,473.06064351,7.830885748499752
BUSA-4420948,2022-02-28,2022-03-04,Kayak Group,Return,QR,United States,Tanzania,HNL,DAR,1,1403.883732,516.24028164,-75.4550435519999
BUSA-4415848,2022-02-28,2022-06-19,Google Flights,One Way,G4,United States,United States,LAX,GJT,1,5.633375999999998,0.0,-79.37019420470001
BUSA-4417357,2022-02-28,2022-04-28,Aeroprice,One Way,LA,Peru,Peru,JUL,LIM,4,117.212304,38.786616959999996,-50.80847490799998
BUSA-4418397,2022-02-28,2022-03-04,Kayak Group,One Way,MS,Egypt,Saudi Arabia,CAI,JED,3,95.90097599999999,433.49905068,-5.454823591999983
BUSA-4418034,2022-02-28,2022-03-10,Direct,One Way,RA,Nepal,United Arab Emirates,KTM,DXB,1,137.858461,65.14360280000001,-0.7201997668000537
BUSA-4419930,2022-02-28,2022-03-05,Aeroprice,One Way,UK,India,India,BOM,DEL,2,122.600346,18.3544812,-6.4931655308000025
BUSA-4417796,2022-02-28,2022-03-04,Google Flights,Return,AM,United States,Mexico,SFO,MEX,1,193.577896,144.81935348,11.697025683199954
BUSA-4420883,2022-02-28,2022-03-14,Aeroprice,One Way,CM,Ecuador,Mexico,GYE,MEX,2,142.07551999999998,235.22378279999998,-14.359355440799963
BUSA-4418880,2022-02-28,2022-03-01,Jetradar,One Way,EI,United States,United Kingdom,IAD,MAN,1,335.653416,148.91290439999997,-5.745281039199988
BUSA-4417380,2022-02-28,2022-03-09,Direct,One Way,SV,India,United States,BOM,JFK,1,433.902903,186.33867,-12.083344980000025
BUSA-4419859,2022-02-28,2022-05-14,Aeroprice,One Way,TK,Kazakhstan,Moldova,NQZ,KIV,1,449.0,133.24,-12.653854904800003
BUSA-4420707,2022-02-28,2022-03-07,Google Flights,Return,QR,United States,Nepal,BOS,KTM,1,300.134536,463.31715044,-7.9674665932000455
BUSA-4418027,2022-02-28,2022-03-23,Google Flights,Return,RJ,United States,Saudi Arabia,ORD,JED,4,390.70768,1809.43830384,11.108281728000634
BUSA-4419509,2022-02-28,2022-04-13,Direct,Return,TK,United States,Iraq,IAH,ISU,1,194.465868,574.31365044,63.7686627204
BUSA-4417228,2022-02-28,2022-03-05,Aeroprice,Return,TK,United States,Italy,LAX,FCO,2,308.78979599999997,1039.89400438,128.84018979279995
BUSA-4419105,2022-02-28,2022-03-13,Google Flights,Return,TK,United States,Bulgaria,IAH,SOF,1,385.379848,474.86078643999997,50.503515404000055
BUSA-4418764,2022-02-28,2022-02-28,Aeroprice,One Way,AV,Colombia,Colombia,MDE,BAQ,1,35.103476,5.887665800000001,9.908203349999994
BUSA-4417717,2022-02-28,2022-03-03,Google Flights,One Way,XP,United States,United States,BUR,STS,1,52.390347999999996,0.0,-0.3646981415999955
BUSA-4418547,2022-02-28,2022-03-05,Kayak Group,One Way,EI,United States,United Kingdom,IAD,LHR,1,185.586148,148.91290439999997,-17.69794748959994
BUSA-4417631,2022-02-28,2022-03-30,Google Flights,One Way,EK,United States,India,SFO,HYD,2,1075.760634,374.36575980000003,222.10309438079977
BUSA-4417658,2022-02-28,2022-03-05,Google Flights,One Way,EK,United States,India,SFO,DEL,2,1157.074408,187.5809278,92.3663336568
BUSA-4418293,2022-02-28,2022-03-30,Aeroprice,Return,FR,Germany,Spain,CGN,PMI,1,37.072831,0.0,7.5190724631999935
BUSA-4419979,2022-02-28,2022-03-15,Aeroprice,Return,LA,Colombia,Colombia,MDE,CTG,2,97.772036,24.2817964,46.92741756520001
BUSA-4419829,2022-02-28,2022-03-07,Google Flights,One Way,QR,United States,Uganda,SEA,EBB,1,525.589667,214.8004268,109.69752124320003
BUSA-4420575,2022-02-28,2022-06-29,Jetcost,Return,WN,United States,United States,BWI,MSY,2,523.29965904,91.1059272,36.41612097520003
BUSA-4420766,2022-02-28,2022-09-04,Google Flights,Return,FI,United States,France,ORD,CDG,6,665.9789999999999,1775.6065706399997,-14.230422432000061
BUSA-4419617,2022-02-28,2022-08-16,Google Flights,Return,FI,United States,United Kingdom,BWI,LGW,6,415.570896,1463.57320984,268.97382663240006
BUSA-4419559,2022-02-28,2022-03-14,Google Flights,Return,QR,United States,India,ATL,HYD,1,1078.88598,453.86912836,42.62907576759972
BUSA-4419750,2022-02-28,2022-03-06,Kayak Group,Return,TK,United States,Pakistan,ORD,ISB,1,2243.905244,711.68291884,14.868398746399883
BUSA-4419217,2022-02-28,2022-05-25,Aeroprice,One Way,LA,Peru,Peru,CUZ,LIM,1,29.303076,9.0129158,0.36520057560000385
BUSA-4415975,2022-02-28,2022-05-26,Google Flights,Return,PR,United States,Philippines,JFK,MNL,1,993.80624,287.73352629,-0.7029386499999295
BUSA-4417331,2022-02-28,2022-03-17,Google Flights,One Way,TK,United States,Switzerland,LAX,ZRH,1,259.287824,228.56399279999997,18.212718492000015
BUSA-4420305,2022-02-28,2022-03-09,Google Flights,Return,QR,United States,India,SEA,BOM,2,1438.5146399999999,968.31570656,6.979560126800262
BUSA-4415747,2022-02-28,2022-03-07,Google Flights,Return,QR,United States,Pakistan,LAX,MUX,2,1057.693784,1022.5023951799999,1.1786931492002328
BUSA-4419571,2022-02-28,2022-04-03,Google Flights,Return,QR,United States,Nepal,IAD,KTM,1,678.0419400000001,506.19447074,139.61257000920014
BUSA-4418972,2022-02-28,2022-04-12,Direct,Return,QR,United States,United Arab Emirates,BOS,AUH,1,243.304328,494.66256204,52.992589717200055
BUSA-4416647,2022-02-28,2022-07-10,Google Flights,Return,TK,United States,Greece,EWR,ATH,1,299.029199,419.50158579,27.56126291319993
BUSA-4419389,2022-02-28,2022-03-01,Aeroprice,Return,PR,United States,Philippines,LAS,CGY,1,1156.139544,325.59269324,26.029500383999995
BUSA-4416868,2022-02-28,2022-03-01,Aeroprice,One Way,AV,Colombia,Colombia,PEI,BOG,1,37.3467524,5.97411902,1.8612392655999963
BUSA-4418914,2022-02-28,2022-03-01,Aeroprice,One Way,GP,Uzbekistan,India,TAS,DEL,2,499.040264,161.2557152,-12.344173971999966
BUSA-4419538,2022-02-28,2022-03-09,Google Flights,One Way,PY,United States,Aruba,MIA,AUA,2,174.042512,97.32173119999999,10.006969240000025
BUSA-4418244,2022-02-28,2022-03-01,Aeroprice,One Way,UK,India,India,DEL,CCU,1,61.257262000000004,9.312999600000001,1.2764185839999915
BUSA-4420184,2022-02-28,2022-03-12,Google Flights,One Way,TK,United States,Israel,SFO,TLV,1,273.495376,232.11588079999999,71.05147168759997
BUSA-4417377,2022-02-28,2022-10-13,Aeroprice,Return,CM,United States,Colombia,ORD,BOG,2,562.974248,232.77298008,20.025903879999962
BUSA-4417007,2022-02-28,2022-04-14,Google Flights,Return,QR,United States,India,DFW,TRV,1,878.45373,522.39602471,-1.4621105692000338
BUSA-4420653,2022-02-28,2022-06-26,Google Flights,Return,SQ,United States,Vietnam,LAX,SGN,4,14525.445975999999,351.70794975999996,249.6260060984
BUSA-4419510,2022-02-28,2022-03-15,Google Flights,Return,TK,United States,Morocco,ORD,CMN,1,105.668668,436.76678764,-0.5016644087999911
BUSA-4416858,2022-02-28,2022-03-21,Aeroprice,One Way,AV,Colombia,Colombia,CLO,BOG,1,33.1945922,5.65419848,1.6817141712000054
BUSA-4419405,2022-02-28,2022-03-02,Direct,One Way,AV,Colombia,Colombia,BOG,CZU,1,44.095052,6.201008600000001,-16.6128350016
BUSA-4420208,2022-02-28,2022-05-19,Aeroprice,One Way,EI,United States,Republic of Ireland,PHL,DUB,1,220.21705599999999,146.33778560000002,-12.885552688400058
BUSA-4417040,2022-02-28,2022-07-02,Aeroprice,Return,BA,United States,United Kingdom,PHX,LHR,4,2415.304094,2123.44449716,162.12615352319958
BUSA-4416467,2022-02-28,2022-03-07,Aeroprice,Return,AV,Colombia,Colombia,PEI,SMR,2,70.7001704,20.00751292,2.7177180859999943
BUSA-4417605,2022-02-28,2022-06-18,Google Flights,One Way,CM,United States,Panama,LAX,PTY,1,88.7327,27.55150335,-7.440836609999993
BUSA-4418033,2022-02-28,2022-03-29,Aeroprice,One Way,FR,Cyprus,Germany,PFO,CGN,2,123.57018352,0.0,15.287140316400002
BUSA-4416644,2022-02-28,2022-03-09,Aeroprice,One Way,LA,Colombia,Colombia,BOG,MDE,1,13.9086022,4.68989898,10.105201018800003
BUSA-4417798,2022-02-28,2022-04-17,Aeroprice,One Way,UK,India,India,AMD,DEL,1,31.931977000000003,7.2157974000000005,0.9020492191999949
BUSA-4418800,2022-02-28,2022-03-26,Aeroprice,One Way,UK,India,India,BOM,DEL,1,26.529015400000002,7.4290722,0.9358153983999982
BUSA-4419519,2022-02-28,2022-03-08,Direct,Return,F9,United States,United States,LGA,MCO,1,221.95748111999998,0.0,-2.2610457839999807
BUSA-4416061,2022-02-28,2022-03-18,Aeroprice,Return,LA,Colombia,Colombia,SMR,MDE,5,208.74248,51.731832000000004,13.645097279199993
BUSA-4419226,2022-02-28,2022-03-01,Google Flights,Return,LO,United States,Poland,JFK,WAW,1,110.108528,355.42855244,-12.484384750799961
BUSA-4416820,2022-02-28,2022-05-02,Jetcost,Return,WN,United States,United States,BNA,LAS,2,473.40670104,95.31666634,81.1276088448
BUSA-4419202,2022-02-28,2022-03-07,Google Flights,One Way,QR,United States,Jordan,PDX,AMM,1,311.678172,221.9042028,-25.999860280000007
BUSA-4418870,2022-02-28,2022-06-02,Aeroprice,Return,BA,United States,Germany,IAH,FRA,4,886.196056,2187.14607376,128.5962753720004
BUSA-4417243,2022-02-28,2022-04-17,Aeroprice,Return,CM,Colombia,Dominican Republic,BOG,SDQ,1,219.12100769999998,155.2489148,-12.930064667799982
BUSA-4418454,2022-02-28,2022-03-20,Aeroprice,Return,QR,United States,Philippines,BOS,CEB,1,579.845716,492.88661804000003,67.79197505519991
BUSA-4420817,2022-02-28,2022-03-22,Google Flights,Return,QR,United States,India,PHL,COK,1,770.759696,480.50828836,19.953733978400077
BUSA-4420337,2022-02-28,2022-03-03,Google Flights,Return,TK,United States,Egypt,SFO,CAI,1,118.988248,508.07093924,-0.6984390040000665
BUSA-4418751,2022-02-28,2022-03-02,Aeroprice,Return,TK,United States,France,JFK,MRS,1,79.02950799999999,433.74768284000004,12.436688547199921
BUSA-4416882,2022-02-28,2022-03-30,Google Flights,Return,TK,United States,Egypt,EWR,CAI,1,126.000434,442.03969159,20.592468309999973
BUSA-4415988,2022-02-28,2022-03-13,Google Flights,Return,TK,United States,Israel,JFK,TLV,1,145.521628,431.35627451,1.7495057119999355
BUSA-4418717,2022-02-28,2022-03-13,Aeroprice,One Way,BA,United States,United Kingdom,BOS,LHR,2,452.86572,408.1119312,-25.090106248000062
BUSA-4420632,2022-02-28,2022-03-21,Aeroprice,One Way,LA,Peru,Colombia,LIM,BOG,2,62.169028000000004,91.187296,0.15475567639998644
BUSA-4419702,2022-02-28,2022-05-04,Aeroprice,Return,G4,United States,United States,FSD,LAS,3,297.47062,0.0,12.697908122399973
BUSA-4417414,2022-02-28,2022-03-08,Direct,One Way,AA,United States,United States,LGA,CHS,1,61.08359068,24.188534020000002,-4.091069364000006
BUSA-4415855,2022-02-28,2022-05-19,Google Flights,One Way,CM,United States,Costa Rica,IAD,SJO,1,57.676255,42.51183656999999,5.203494968100021
BUSA-4420746,2022-02-28,2022-04-02,Google Flights,Return,PR,United States,Philippines,LAX,MNL,1,1087.7657,279.06296044,5.069933717199888
BUSA-4420121,2022-02-28,2022-03-09,Google Flights,One Way,QR,United States,Iraq,LAX,ISU,1,577.1818,205.9207068,-21.97565106719991
BUSA-4420370,2022-02-28,2022-03-07,Google Flights,One Way,TK,United States,Pakistan,ORD,KHI,1,311.678172,220.5722448,2.1243529987999477
BUSA-4416162,2022-02-28,2022-03-12,Jetradar,Return,WN,United States,United States,BNA,MKE,1,277.97292928999997,46.762132900000005,7.526553759600054
BUSA-4417610,2022-02-28,2022-03-05,Aeroprice,One Way,QR,Philippines,United States,CEB,CVG,2,1596.5350632,134.0622008,-59.09153603759991
BUSA-4419003,2022-02-28,2022-04-22,Google Flights,Return,FI,United States,United Kingdom,EWR,LHR,1,35.518879999999996,322.48479124,0.5457873623999703
BUSA-4416045,2022-02-28,2022-04-24,Google Flights,Return,QR,United States,India,IAH,MAA,2,1618.484448,990.66510242,4.856179146799661
BUSA-4417366,2022-02-28,2022-06-22,Google Flights,Return,QR,United States,India,SEA,BLR,3,3016.024473,1518.2076237300003,79.42690150800014
BUSA-4416192,2022-02-28,2022-03-11,Google Flights,Return,QR,United States,Bangladesh,JFK,DAC,1,790.608357,542.48510799,11.265841603600132
BUSA-4416919,2022-02-28,2022-03-02,Aeroprice,One Way,AV,Colombia,Colombia,BOG,MTR,1,37.3694418,5.86294096,1.8831793251999969
BUSA-4416837,2022-02-28,2022-03-08,Aeroprice,One Way,AV,Colombia,Colombia,PEI,BOG,1,15.6103072,4.88729676,3.5942060500000004
BUSA-4417012,2022-02-28,2022-03-11,Aeroprice,Return,AM,United States,Mexico,IAH,MEX,2,386.874572,289.42832086,12.9371769792
BUSA-4417737,2022-02-28,2022-03-08,Google Flights,One Way,CM,United States,Ecuador,ATL,UIO,1,44.36635,36.424773349999995,5.021066375999995
BUSA-4416404,2022-02-28,2022-03-03,Kayak Group,One Way,TK,United States,Russia,LAX,VKO,1,338.07158699999997,248.5402927,-3.36772396879989
BUSA-4418184,2022-02-28,2022-03-02,Google Flights,Return,EY,United States,Pakistan,ORD,LHE,1,420.898728,358.80284603999996,-9.217574239199937
BUSA-4417280,2022-02-28,2022-07-15,Kayak Group,Return,FI,United States,United Kingdom,MSP,LHR,2,1700.118532,661.5377715799999,7.141123251600209
BUSA-4417306,2022-02-28,2022-04-18,Google Flights,Return,RJ,United States,Saudi Arabia,ORD,JED,3,292.81791,1356.09298083,10.250949256000226
BUSA-4419212,2022-02-28,2022-03-25,Direct,Return,QR,United States,Lebanon,SYR,BEY,1,264.615656,501.23355484,-16.594931560000067
BUSA-4418378,2022-02-28,2022-05-28,Direct,One Way,AA,United States,United States,MSY,MIA,1,64.43124832,17.79495888,-9.037212945199995
BUSA-4420153,2022-02-28,2022-03-02,Google Flights,One Way,AM,United States,Mexico,SMF,GDL,1,72.813704,54.121893400000005,32.38982195839999
BUSA-4419991,2022-02-28,2022-03-02,Aeroprice,One Way,AT,Tunisia,Morocco,TUN,CMN,1,138.523632,55.5426486,4.0179621947999635
BUSA-4420531,2022-02-28,2022-03-14,Google Flights,One Way,CM,United States,Panama,JFK,PTY,2,88.7972,55.1430612,-18.88763964000001
BUSA-4418426,2022-02-28,2022-03-01,Google Flights,Return,XP,United States,United States,RDM,BUR,1,131.419856,0.0,14.922967695599988
BUSA-4417111,2022-02-28,2022-03-03,Google Flights,Return,XP,United States,United States,BUR,STS,1,52.840163999999994,0.0,-1.0556873367999895
BUSA-4419147,2022-02-28,2022-03-05,Jetradar,Return,PK,United Arab Emirates,Pakistan,SHJ,ISB,1,152.33337,83.420655,-4.289790389600006
BUSA-4417691,2022-02-28,2022-04-08,Google Flights,One Way,QR,United States,India,SFO,HYD,1,636.213459,237.80363599999998,-7.302045939599971
BUSA-4419945,2022-02-28,2022-06-06,Jetradar,Return,WN,United States,United States,STL,MCO,3,1000.5402104399999,152.82886092,13.833968777599928
BUSA-4417257,2022-02-28,2022-04-18,Google Flights,Return,RJ,United States,Saudi Arabia,ORD,JED,1,97.60597,452.03099361,0.06280791600005386
BUSA-4419429,2022-02-28,2022-03-16,Google Flights,Return,TK,United States,Kyrgyzstan,LAX,FRU,1,337.484408,536.17173404,160.73008719759986
BUSA-4419106,2022-02-28,2022-05-18,Google Flights,Return,QR,United States,Indonesia,MCI,DPS,1,618.028512,547.14170724,59.01124612120018
BUSA-4420246,2022-02-28,2022-03-11,Google Flights,One Way,EK,United States,Italy,JFK,MXP,2,699.721936,79.56229119999999,39.170769901599975
BUSA-4420828,2022-02-28,2022-03-23,Aeroprice,One Way,UK,India,India,DEL,IXB,2,100.19080500000001,12.094038000000001,-6.783144950000011
BUSA-4419940,2022-02-28,2022-03-20,Aeroprice,One Way,UX,Netherlands,Spain,AMS,MAD,1,70.0,38.74,0.9319786567999877
BUSA-4417121,2022-02-28,2022-03-18,Aeroprice,One Way,VH,Colombia,Colombia,BOG,CLO,1,40.92662948,0.0,-1.1494877952000007
BUSA-4419744,2022-02-28,2022-04-06,Google Flights,One Way,CM,United States,Colombia,IAD,BOG,2,106.55663999999999,81.7822212,7.606810580399988
BUSA-4418861,2022-02-28,2022-03-02,Jetcost,One Way,UA,United States,United States,LAX,CHS,2,138.77226416,52.31931024,1.65295564
BUSA-4420623,2022-02-28,2022-03-24,Aeroprice,Return,UA,United States,Netherlands,ORD,AMS,2,124.31608,939.24350328,73.42660423359996
BUSA-4416954,2022-02-28,2022-07-15,Jetradar,Return,AA,United States,France,AUS,CDG,5,1972.5279209999999,2503.0163679499997,266.15363033560095
BUSA-4416658,2022-02-28,2022-03-18,Google Flights,Return,EY,United States,India,ORD,AMD,3,1748.921517,971.43672633,38.69281564
BUSA-4418896,2022-02-28,2022-02-28,Google Flights,Return,LO,United States,Lithuania,JFK,VNO,1,47.950488,381.26853764,-137.24828684240003
BUSA-4416454,2022-02-28,2022-03-05,Google Flights,Return,QR,United States,Armenia,LAX,EVN,1,441.00151900000003,380.81412859,17.210214000399947
BUSA-4419957,2022-02-28,2022-03-18,Google Flights,Return,TK,United States,Uzbekistan,DFW,TAS,1,533.671172,531.6909944399999,60.9600960816002
