Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-4952976,2022-05-31,2022-09-01,Aeroprice,One Way,EI,United States,Republic of Ireland,SEA,DUB,2,572.306504,306.2211424,-3.4843441786000735
BUSA-4949577,2022-05-31,2022-06-12,Google Flights,One Way,TK,United States,Mongolia,ORD,UBN,1,1407.05122,291.8466504,10.644774139999999
BUSA-4950066,2022-05-31,2022-10-25,Kayak Group,Return,QR,United States,Nepal,ATL,KTM,1,727.7529820000001,537.35379274,-37.4631481968001
BUSA-4950264,2022-05-31,2022-06-18,Aeroprice,One Way,EI,United States,United Kingdom,JFK,MAN,1,246.001008,153.56426560000003,-8.833470274700037
BUSA-4953924,2022-05-31,2022-06-24,Aeroprice,One Way,VY,Netherlands,Italy,AMS,FCO,1,97.66373328,0.0,-11.571625582500007
BUSA-4952945,2022-05-31,2022-06-14,Google Flights,Return,CM,United States,Costa Rica,JFK,SJO,2,380.91829,237.0055019,26.80563957220001
BUSA-4952043,2022-05-31,2022-06-18,Aeroprice,One Way,F9,United States,United States,ATL,LGA,1,76.16507662000001,0.0,-7.931254519800005
BUSA-4949668,2022-05-31,2022-07-22,Kayak Group,One Way,EI,United States,Republic of Ireland,ORD,DUB,1,294.455752,153.56426560000003,-22.876044664600087
BUSA-4955294,2022-05-31,2022-06-06,Aeroprice,One Way,AT,United States,Morocco,JFK,CMN,1,437.591499,226.08894115,-7.816195151699983
BUSA-4955156,2022-05-31,2022-11-29,Google Flights,Return,OZ,United States,Vietnam,SFO,SGN,1,356.76249599999994,342.05533373000003,43.810158209100024
BUSA-4952799,2022-05-31,2022-07-23,Aeroprice,One Way,LO,Poland,Germany,WAW,BER,1,83.61621,23.4125388,-7.8593634798999865
BUSA-4950179,2022-05-31,2022-06-11,Aeroprice,One Way,NK,United States,United States,PHL,ATL,1,40.34946667,0.0,-7.888238625099994
BUSA-4953903,2022-05-31,2022-06-03,Google Flights,One Way,TK,United States,Saudi Arabia,IAD,DMM,1,599.249505,258.77358856999996,9.697226869100042
BUSA-4953726,2022-05-31,2022-06-10,Aeroprice,One Way,PD,United States,Canada,EWR,YTZ,1,64.58887688,18.404856889999998,-1.7825089646999972
BUSA-4952943,2022-05-31,2022-07-07,Google Flights,Return,XP,United States,United States,HVN,MCO,1,179.310317,0.0,-3.6807783244000003
BUSA-4949294,2022-05-31,2022-07-07,Aeroprice,Return,QR,United States,Jordan,BUF,AMM,1,995.1858960000001,591.2131043400001,-2.2439748600000016
BUSA-4951665,2022-05-31,2022-06-04,Other,Return,UA,United States,United States,SFO,SAN,4,686.4919038400001,160.31065688,11.941487189200025
BUSA-4951249,2022-05-31,2022-06-03,Aeroprice,One Way,FR,Spain,Latvia,BCN,RIX,1,62.535634390000006,0.0,-6.0531415363
BUSA-4953139,2022-05-31,2022-06-02,Aeroprice,One Way,LA,Colombia,Colombia,ADZ,CTG,1,33.790763999999996,4.283003,44.45293184710001
BUSA-4950682,2022-05-31,2022-07-16,Direct,Return,OZ,United States,South Korea,LAX,ICN,3,3670.4468579999993,1399.04686902,19.244198349999888
BUSA-4949764,2022-05-31,2022-06-16,Kayak Group,Return,AV,United States,Nicaragua,LAX,MGA,1,1226.277752,113.49591960000001,77.99045199800017
BUSA-4950530,2022-05-31,2022-05-31,Aeroprice,One Way,TP,Portugal,Portugal,OPO,LIS,1,11.0,30.34,-7.522609532300004
BUSA-4953359,2022-05-31,2022-06-03,Aeroprice,Return,F9,United States,United States,DEN,SEA,1,193.22777062,0.0,-127.86584331369997
BUSA-4953922,2022-05-31,2022-07-16,Direct,Return,QR,United States,Lebanon,IAH,BEY,1,995.961968,520.8082093300001,29.771082620700007
BUSA-4954170,2022-05-31,2022-07-19,Aeroprice,Return,UX,Nicaragua,Spain,MGA,BIO,1,854.0,555.5,21.414103445200087
BUSA-4952167,2022-05-31,2022-07-14,Aeroprice,One Way,FR,Italy,Belgium,FCO,BRU,1,60.389485,0.0,-8.618301045299994
BUSA-4952586,2022-05-31,2022-07-05,Aeroprice,Return,QR,Brazil,South Africa,GRU,CPT,2,2287.3678780000005,672.2743284000001,-84.74439737000019
BUSA-4951757,2022-05-31,2022-08-06,Direct,One Way,QR,United States,India,SEA,BOM,1,379.251554,249.728296,-38.50455839029988
BUSA-4949549,2022-05-31,2022-07-20,Direct,One Way,EK,United States,India,ORD,HYD,1,540.45676,218.97817,8.423030945399972
BUSA-4950268,2022-05-31,2022-06-24,Aeroprice,Return,NK,United States,United States,OAK,LAS,1,165.18846820000002,0.0,-5.370197394000002
BUSA-4951041,2022-05-31,2022-11-10,Aeroprice,One Way,A3,Greece,Egypt,JTR,CAI,1,41.93199,59.636608,-2.286271269800003
BUSA-4952743,2022-05-31,2022-06-01,Aeroprice,One Way,AI,Kenya,India,NBO,BOM,1,201.323485,140.9684444,-5.585201245599988
BUSA-4953293,2022-05-31,2022-07-13,Aeroprice,One Way,F9,United States,United States,LAS,SAN,1,26.924419620000002,0.0,-4.2605958077
BUSA-4949761,2022-05-31,2022-07-14,Kayak Group,Return,EK,United States,Indonesia,MIA,DPS,1,1421.9603720000002,460.94438874,70.51893962220008
BUSA-4953214,2022-05-31,2022-06-05,Aeroprice,One Way,LA,Ecuador,Ecuador,UIO,CUE,1,32.0,20.71,-0.7227362404000002
BUSA-4950039,2022-05-31,2022-06-01,Aeroprice,Return,F9,United States,United States,ATL,LAS,2,1187.98194892,0.0,7.761821293400093
BUSA-4952341,2022-05-31,2022-06-03,Direct,One Way,AI,India,United Arab Emirates,DEL,DWC,1,410.44788,66.9198064,-3.8107709367000204
BUSA-4950044,2022-05-31,2022-08-01,Aeroprice,One Way,EI,United States,United Kingdom,SFO,LHR,1,310.94513200000006,154.216541,226.870805018
BUSA-4955304,2022-05-31,2022-07-11,Aeroprice,One Way,FR,Austria,Italy,VIE,BGY,1,52.864026100000004,0.0,-6.223532790900002
BUSA-4951384,2022-05-31,2022-07-31,Aeroprice,One Way,LA,Colombia,Ecuador,PEI,UIO,1,187.296222,114.23205898,-3.014418977199986
BUSA-4949452,2022-05-31,2022-05-31,Aeroprice,One Way,AV,Colombia,Colombia,MDE,BOG,1,41.93199,6.429571800000001,-5.171093891999998
BUSA-4955316,2022-05-31,2022-06-01,Aeroprice,One Way,VY,Spain,France,PMI,ORY,1,54.378408570000005,0.0,-7.375113816400004
BUSA-4950611,2022-05-31,2022-05-31,Aeroprice,One Way,AV,Colombia,Colombia,CTG,CLO,1,45.8558555,8.1241251,4.891902630400008
BUSA-4949562,2022-05-31,2022-06-25,Direct,Return,BF,United States,France,LAX,ORY,1,1255.5553100000002,320.59843714000004,453.80772897759994
BUSA-4953772,2022-05-31,2022-07-27,Kayak Group,Return,QR,United States,India,PIT,BOM,2,1312.774497,1129.33911364,-69.71454328999972
BUSA-4949626,2022-05-31,2022-10-03,Jetradar,Return,UA,United States,Germany,TUL,STR,2,929.2362172200001,1171.7507856600002,305.0399049715999
BUSA-4950754,2022-05-31,2022-07-01,Aeroprice,One Way,DY,Greece,Norway,ATH,OSL,1,42.863812,29.631939600000003,-7.700897303999998
BUSA-4955308,2022-05-31,2022-08-31,Google Flights,One Way,XP,United States,United States,BUR,MFR,1,64.105761,0.0,-1.623061823599997
BUSA-4953137,2022-05-31,2022-06-07,Aeroprice,One Way,QR,Thailand,Azerbaijan,BKK,GYD,1,219.260284,257.2592061,-23.006937836200038
BUSA-4952816,2022-05-31,2022-06-27,Aeroprice,Return,SK,United States,Latvia,CLT,RIX,2,1627.728888,1093.83009646,15.090875029999996
BUSA-4954497,2022-05-31,2022-06-21,Aeroprice,Return,AS,United States,United States,SBP,SEA,1,197.74304596000002,41.956756039999995,-7.849724086399991
BUSA-4954155,2022-05-31,2022-05-31,Aeroprice,One Way,QR,United States,Georgia,SEA,TBS,1,672.6459560000001,183.95566200000002,7.774518573599938
BUSA-4951158,2022-05-31,2022-06-18,Aeroprice,One Way,AM,United States,Mexico,SMF,GDL,1,163.9374996,58.4539052,2.852955286299961
BUSA-4953429,2022-05-31,2022-06-01,Google Flights,One Way,CM,United States,Brazil,JFK,POA,1,838.0202380000001,28.84759245,40.79204458000004
BUSA-4953308,2022-05-31,2022-07-10,Aeroprice,Return,QR,United Arab Emirates,United States,AUH,SFO,1,1267.2501160000002,294.57990783,63.20475230480004
BUSA-4950580,2022-05-31,2022-08-09,Aeroprice,One Way,F9,United States,United States,STL,LAS,1,65.01624862000001,0.0,-6.8664485389000145
BUSA-4950170,2022-05-31,2022-06-20,Google Flights,One Way,QR,United States,Pakistan,BOS,KHI,1,651.343578,249.728296,-1.7835971433999527
BUSA-4950666,2022-05-31,2022-06-17,Google Flights,One Way,QR,United States,Thailand,IAD,BKK,1,1045.504284,260.3510668,12.547236815900098
BUSA-4954712,2022-05-31,2022-06-26,Aeroprice,One Way,AI,India,United States,BOM,EWR,1,911.28276,351.8176608,13.986892700400062
BUSA-4951414,2022-05-31,2022-06-15,Aeroprice,One Way,NK,United States,United States,PHX,LAS,1,28.94049935,0.0,-6.470758051799999
BUSA-4950083,2022-05-31,2022-09-09,Kayak Group,One Way,EI,United States,United Kingdom,BOS,LGW,2,296.31939600000004,308.433082,-40.91783929130012
BUSA-4955053,2022-05-31,2022-06-02,Aeroprice,Return,LA,Colombia,Colombia,MDE,BOG,1,89.190624,12.914059100000001,0.8588937288999987
BUSA-4953835,2022-05-31,2022-06-16,Direct,Return,UA,United States,United Kingdom,SMF,EDI,2,2935.85804,1159.62676304,128.42623710890052
BUSA-4950269,2022-05-31,2022-06-01,Aeroprice,One Way,AV,Colombia,Colombia,SMR,MDE,5,75.67287,25.4384585,17.1659945145
BUSA-4953158,2022-05-31,2022-08-03,Aeroprice,One Way,EI,United States,Republic of Ireland,JFK,DUB,1,256.423044,153.1105712,2.266221303800016
BUSA-4950874,2022-05-31,2022-06-04,Aeroprice,Return,AV,Colombia,Colombia,BOG,MDE,1,28.888951,9.96359455,1.6189192759999897
BUSA-4951613,2022-05-31,2022-06-06,Aeroprice,Return,QR,United States,India,PHL,BOM,1,963.503948,552.4493091400001,-25.5183873324999
BUSA-4952505,2022-05-31,2022-06-17,Direct,One Way,KC,Uzbekistan,Kazakhstan,TAS,NQZ,1,69.680175,52.7711192,0.3973656299999937
BUSA-4952431,2022-05-31,2022-07-15,Google Flights,Return,QR,United States,India,ATL,HYD,1,1399.177914,527.55325027,3.9894178707000894
BUSA-4955244,2022-05-31,2022-07-01,Aeroprice,One Way,AV,Colombia,Colombia,BOG,CTG,1,38.192082,6.0742921,3.379426427399999
BUSA-4953018,2022-05-31,2022-06-18,Aeroprice,One Way,LQ,Cambodia,Vietnam,PNH,SGN,1,59.136945,42.007622999999995,-6.903842630399989
BUSA-4953400,2022-05-31,2022-06-01,Direct,One Way,EK,United States,India,ORD,AMD,1,799.9284090000001,194.8257693,-2.563053211900013
BUSA-4952075,2022-05-31,2022-06-30,Aeroprice,One Way,QR,United States,Malaysia,JFK,KUL,1,1249.5978049999999,261.997458,-22.418186810899808
BUSA-4955221,2022-05-31,2022-07-29,Aeroprice,Return,EK,United States,Pakistan,LAX,ISB,1,1129.747904,441.65153053,34.06478184050002
BUSA-4951407,2022-05-31,2022-07-11,Google Flights,Return,JL,United States,Vietnam,LAX,SGN,1,1401.965121,358.77857573,12.833876029999999
BUSA-4953904,2022-05-31,2022-08-05,Aeroprice,One Way,EI,United States,France,IAD,CDG,2,360.478772,307.521839,42.00714777880006
BUSA-4951370,2022-05-31,2022-09-06,Direct,Return,TK,United States,Bangladesh,JFK,DAC,1,198.767782,662.07251994,75.7836018136
BUSA-4952765,2022-05-31,2022-06-08,Google Flights,One Way,CM,United States,Dominican Republic,MIA,PUJ,1,230.40911200000002,67.21814214999999,9.824323508300054
BUSA-4952498,2022-05-31,2022-06-14,Direct,One Way,HY,United Kingdom,Uzbekistan,LHR,TAS,1,172.0,234.94,4.677891413300047
BUSA-4954136,2022-05-31,2022-06-09,Jetradar,One Way,UA,United States,United States,ORD,LAX,2,330.13537845999997,51.897794340000004,1.0035602284000014
BUSA-4954837,2022-05-31,2022-06-06,Aeroprice,One Way,VN,Vietnam,Thailand,HAN,BKK,1,55.74414,60.761112600000004,-8.612652625099997
BUSA-4953469,2022-05-31,2022-07-02,Google Flights,Return,AT,United States,Morocco,IAD,CMN,4,3248.9542930000002,1392.1913151200001,48.939036173000034
BUSA-4952496,2022-05-31,2022-08-07,Aeroprice,One Way,VY,Spain,Spain,BCN,PMI,1,42.20760467,0.0,-7.3237363006999985
BUSA-4949890,2022-05-31,2022-06-24,Aeroprice,Return,LA,Peru,Peru,LIM,CUZ,4,395.092528,135.11419,50.01850568480004
BUSA-4954760,2022-05-31,2022-06-29,Kayak Group,Return,EK,United States,India,SFO,BLR,1,2122.922665,426.28472927,-35.45634338299982
BUSA-4951851,2022-05-31,2022-06-01,Aeroprice,One Way,LA,Colombia,Colombia,BOG,CTG,2,76.384164,12.1485842,33.04412971069998
BUSA-4951307,2022-05-31,2022-07-12,Google Flights,Return,TK,United States,Jordan,SFO,AMM,1,691.411924,594.75402794,12.153813258299998
BUSA-4951489,2022-05-31,2022-06-20,Direct,Return,AT,United States,Morocco,JFK,CMN,2,1394.9375340000001,698.53104408,-4.84073439920023
BUSA-4954813,2022-05-31,2022-06-24,Aeroprice,One Way,LA,Colombia,Peru,SMR,LIM,2,371.62760000000003,181.7258964,65.16247966530001
BUSA-4954001,2022-05-31,2022-06-28,Kayak Group,Return,EK,United States,India,IAD,MAA,2,3471.001784,827.11296794,12.308075268600192
BUSA-4955035,2022-05-31,2022-06-01,Google Flights,Return,QR,United States,India,PHL,BLR,1,1147.400215,542.04672667,-2.652682224100017
BUSA-4952351,2022-05-31,2022-06-30,Aeroprice,One Way,F9,United States,United States,TTN,ATL,1,80.81042162,0.0,-8.330754189799993
BUSA-4951205,2022-05-31,2022-06-15,Aeroprice,Return,QR,United Arab Emirates,United States,AUH,MIA,1,832.1170460000001,295.45280154,6.776851528200076
BUSA-4950877,2022-05-31,2022-06-07,Google Flights,One Way,CM,United States,Panama,MIA,PTY,2,497.59294800000004,57.8661462,-4.8726800904999426
BUSA-4950067,2022-05-31,2022-06-03,Aeroprice,Return,CM,Colombia,Dominican Republic,BOG,SDQ,1,83.86398000000001,159.4347442,-7.794167369700016
BUSA-4955080,2022-05-31,2022-07-24,Direct,One Way,TK,Bulgaria,United Kingdom,SOF,EDI,1,530.1,108.89,25.024230916400114
BUSA-4951473,2022-05-31,2022-06-25,Aeroprice,One Way,LA,Peru,Peru,LIM,CUZ,2,96.623176,38.89082834,67.44935686250001
BUSA-4952234,2022-05-31,2022-07-20,Aeroprice,Return,AT,United States,Morocco,JFK,CMN,1,788.779581,348.04782878000003,5.967472532300182
BUSA-4949411,2022-05-31,2022-06-17,Aeroprice,Return,XP,United States,United States,BWI,HVN,2,257.18287200000003,0.0,-11.633891409600015
BUSA-4954303,2022-05-31,2022-06-07,Aeroprice,One Way,NK,United States,Colombia,MIA,BOG,2,155.03374403,0.0,-0.8914199861000007
BUSA-4949937,2022-05-31,2022-05-31,Direct,One Way,TK,Germany,Turkey,MUC,SAW,2,618.729808,417.8289848,0.7946357665000754
BUSA-4951710,2022-05-31,2022-06-09,Direct,One Way,QR,Pakistan,United States,ISB,PNS,1,903.86734,258.73901474,-42.10805362999973
BUSA-4952921,2022-05-31,2022-06-17,Google Flights,Return,QR,United States,India,ATL,DEL,1,1220.7966660000002,520.4737444900001,50.580562732799734
BUSA-4954416,2022-05-31,2022-06-21,Kayak Group,Return,QR,United States,Maldives,JFK,MLE,1,1417.759294,567.63328693,-79.58061739999991
BUSA-4949911,2022-05-31,2022-07-18,Kayak Group,One Way,EI,United States,United Kingdom,BOS,EDI,5,969.0948800000001,771.082705,112.94583545299986
BUSA-4951357,2022-05-31,2022-08-18,Direct,Return,EY,Lebanon,United Arab Emirates,BEY,XNB,2,348.0,305.68,11.476857821899955
BUSA-4952907,2022-05-31,2022-05-31,Aeroprice,One Way,AM,Mexico,Mexico,MEX,REX,1,96.613181,33.5052608,-4.415317417499988
BUSA-4952602,2022-05-31,2022-07-31,Google Flights,One Way,EK,United States,India,IAD,HYD,1,539.789089,194.8257693,15.984980047300096
BUSA-4951049,2022-05-31,2022-07-07,Aeroprice,Return,KE,United States,South Korea,DEN,ICN,2,3320.081786,963.2616742800001,25.9012838076
BUSA-4954312,2022-05-31,2022-06-03,Aeroprice,Return,F9,United States,United States,ATL,FLL,1,107.75342262000001,0.0,0.0371844793999796
BUSA-4954548,2022-05-31,2022-06-10,Aeroprice,Return,DE,Switzerland,Spain,ZRH,PMI,1,138.40340893,0.0,-10.993558850700014
BUSA-4951566,2022-05-31,2022-07-14,Kayak Group,Return,EK,United States,Indonesia,MIA,DPS,1,1421.960372,460.94438874,72.71957823589999
BUSA-4950221,2022-05-31,2022-06-13,Direct,Return,QR,United States,Iraq,CLE,BGW,1,1146.14106,539.12425454,-44.473790009999824
BUSA-4952934,2022-05-31,2022-08-20,Jetradar,One Way,WN,United States,United States,PDX,BWI,2,263.39106150000003,74.00963654,0.5472578399999968
BUSA-4949387,2022-05-31,2022-07-21,Aeroprice,One Way,G4,United States,United States,IND,BOS,1,114.614106,0.0,30.789324707399995
BUSA-4951772,2022-05-31,2022-06-02,Aeroprice,One Way,AS,United States,United States,OGG,SFO,1,87.55399512,22.86691188,-7.848894146199994
BUSA-4949482,2022-05-31,2022-06-06,Aeroprice,One Way,LA,Peru,Peru,IQT,JUL,1,89.45491200000001,21.90713522,27.303887856000003
BUSA-4950634,2022-05-31,2022-07-09,Google Flights,Return,TK,United States,Lebanon,MIA,BEY,2,1263.550632,1117.01230428,-39.7182126905001
BUSA-4953090,2022-05-31,2022-06-02,Aeroprice,One Way,LA,Colombia,Colombia,ADZ,CTG,1,33.790763999999996,4.283003,44.45293184710001
BUSA-4953123,2022-05-31,2022-07-13,Aeroprice,One Way,TG,Thailand,Thailand,BKK,HKT,3,135.64407400000002,8.0829003,-15.59197862060001
BUSA-4953412,2022-05-31,2022-06-11,Aeroprice,One Way,VY,Spain,Serbia,BCN,BEG,1,50.33695842,0.0,-7.152508884000003
BUSA-4955044,2022-05-31,2022-06-15,Aeroprice,One Way,FR,Austria,Republic of Ireland,VIE,DUB,1,60.43593845,0.0,-6.673016373099999
BUSA-4951537,2022-05-31,2022-08-30,Aeroprice,One Way,EI,United States,Italy,LAX,FCO,2,984.004032,308.433082,-23.692089780000018
BUSA-4953971,2022-05-31,2022-07-07,Kayak Group,One Way,G3,United States,Brazil,MIA,FOR,3,1427.979053,83.05876860000001,-7.682542736899659
BUSA-4949604,2022-05-31,2022-06-16,Aeroprice,Return,TK,United States,Lebanon,JFK,BEY,1,976.5494560000001,489.55132414,6.554647923000033
BUSA-4949299,2022-05-31,2022-06-04,Aeroprice,One Way,F9,United States,United States,LGA,ATL,1,71.73165756,0.0,-9.907411607999997
BUSA-4954584,2022-05-31,2022-05-31,Direct,Return,AA,United States,United States,MIA,JFK,1,322.35907093000003,51.30319018,-4.9642215861999786
BUSA-4954027,2022-05-31,2022-11-22,Direct,Return,SK,United States,United Kingdom,ORD,LHR,1,94.765038,368.53380023000005,-11.508475025200067
BUSA-4952982,2022-05-31,2022-06-06,Aeroprice,One Way,AM,Mexico,Mexico,REX,MEX,1,33.172111900000004,38.1217527,-6.203987410500009
BUSA-4949389,2022-05-31,2023-02-28,Aeroprice,Return,AS,United States,United States,SAN,LIH,7,1754.0990056800008,320.13676631999994,195.88966211579987
BUSA-4954411,2022-05-31,2022-07-22,Direct,Return,EK,United States,United Arab Emirates,IAD,DXB,2,1411.2558110000002,670.17463246,28.793980753399627
BUSA-4949237,2022-05-31,2022-06-08,Aeroprice,Return,AV,Colombia,Colombia,MDE,BOG,1,50.5675625,11.04871495,-0.051182472399994516
BUSA-4949694,2022-05-31,2022-06-05,Aeroprice,One Way,QR,Indonesia,United States,DPS,IAD,1,923.435602,320.79835994,-24.916907939199984
BUSA-4955280,2022-05-31,2022-07-17,Aeroprice,One Way,F9,United States,United States,DEN,PHX,1,74.30693862000001,0.0,-7.696664597300003
BUSA-4953576,2022-05-31,2022-06-04,Aeroprice,One Way,VH,Colombia,Colombia,CLO,BOG,1,28.963511999999998,9.2333026,-1.7110200488999965
BUSA-4952729,2022-05-31,2022-07-13,Aeroprice,One Way,F9,United States,United States,LAS,SAN,5,134.63138879,0.0,-23.441132405799976
BUSA-4953759,2022-05-31,2022-06-13,Kayak Group,One Way,QR,United States,Pakistan,PUW,ISB,1,800.857478,253.1713025,-0.8623328808000252
BUSA-4954417,2022-05-31,2022-06-03,Aeroprice,One Way,AM,Mexico,Mexico,PXM,MEX,1,35.694525,30.0309937,-5.8511097946999975
BUSA-4951014,2022-05-31,2022-05-31,Google Flights,One Way,AM,United States,Mexico,JFK,GDL,1,218.97817,57.42818986,-1.9089521182000038
BUSA-4954841,2022-05-31,2022-06-02,Aeroprice,One Way,EI,United States,United Kingdom,EWR,BRS,1,343.75553,153.7609195,1.8075399384999926
BUSA-4954654,2022-05-31,2022-06-12,Aeroprice,One Way,GQ,Greece,Greece,ATH,JIK,1,88.15935741,0.0,16.451603943800013
BUSA-4954486,2022-05-31,2022-06-01,Aeroprice,One Way,LO,Poland,Spain,POZ,BCN,1,118.0,47.24,20.73496290990003
BUSA-4951644,2022-05-31,2022-07-10,Google Flights,One Way,PR,United States,Thailand,SFO,BKK,1,394.160706,199.1303614,21.284538550000114
BUSA-4949717,2022-05-31,2022-06-01,Google Flights,One Way,S4,United States,France,JFK,CDG,1,444.47909400000003,175.648447,-81.69338149240012
BUSA-4951643,2022-05-31,2022-06-16,Aeroprice,One Way,AM,Mexico,United States,MEX,IAH,1,41.000168,97.01198842000001,-13.015210341299994
BUSA-4949823,2022-05-31,2022-06-04,Aeroprice,One Way,F9,United States,United States,ATL,BWI,1,93.81738762,0.0,-16.513715221100007
BUSA-4952366,2022-05-31,2022-06-07,Aeroprice,One Way,GQ,Greece,Italy,ATH,FCO,1,64.105761,38.091829000000004,17.60028595469999
BUSA-4950631,2022-05-31,2022-06-20,Aeroprice,One Way,AM,Peru,United Kingdom,LIM,LHR,2,834.912512,206.13766284000002,-15.029948991399994
BUSA-4951079,2022-05-31,2022-06-12,Kayak Group,Return,QR,United States,India,SFO,BOM,1,1798.4164600000001,532.23808996,-67.42553298280035
BUSA-4953784,2022-05-31,2022-08-01,Direct,Return,PR,United States,Philippines,LAX,MNL,1,746.042407,440.44374083,33.280521715000006
BUSA-4952243,2022-05-31,2022-06-02,Aeroprice,One Way,RQ,Pakistan,Afghanistan,ISB,KBL,1,52.027864,45.524381,-5.882025927199999
BUSA-4950199,2022-05-31,2022-07-23,Aeroprice,One Way,5J,Philippines,Philippines,CEB,MNL,1,27.333209980000003,0.0,-7.147491911400003
BUSA-4949794,2022-05-31,2022-06-05,Google Flights,Return,QR,United States,Bangladesh,PHL,DAC,1,866.59446,616.74502714,-0.6793517788999974
BUSA-4949772,2022-05-31,2022-07-10,Aeroprice,Return,UA,United States,Republic of Ireland,PDX,DUB,3,1188.0730500000002,1353.2291812800001,113.4222707499999
