Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-4606312,2022-03-31,2022-04-09,Google Flights,One Way,LA,United States,Dominican Republic,MIA,PUJ,2,197.56088000000003,127.6961688,-16.756860519999982
BUSA-4603681,2022-03-31,2022-06-01,Aeroprice,One Way,LA,Peru,Peru,LIM,CUZ,1,22.626974999999998,14.50841637,4.103203504800002
BUSA-4607627,2022-03-31,2022-04-14,Aeroprice,Return,LA,Peru,Peru,AQP,LIM,1,94.29042,32.89388652,-7.38654798160001
BUSA-4605895,2022-03-31,2022-05-15,Aeroprice,Return,LA,Peru,Peru,LIM,CUZ,7,972.54171,274.353849,43.77421226119992
BUSA-4605211,2022-03-31,2022-05-23,Google Flights,One Way,OZ,United States,Vietnam,LAX,SGN,1,457.98204,152.4810792,16.351773265199995
BUSA-4606390,2022-03-31,2022-04-20,Kayak Group,One Way,TK,United States,Egypt,LAX,SSH,1,247.849104,257.9067488,-24.021084277200032
BUSA-4603126,2022-03-31,2022-03-31,Aeroprice,One Way,VH,United States,Colombia,MIA,PEI,1,75.18987492000001,0.0,-3.7720250196000027
BUSA-4606891,2022-03-31,2022-06-03,Aeroprice,Return,W9,United Kingdom,Cyprus,LTN,LCA,1,44.93612016,0.0,4.099463551200002
BUSA-4606743,2022-03-31,2022-05-11,Google Flights,One Way,CM,United States,Jamaica,ORD,MBJ,1,227.19501200000002,71.4362182,10.579017293200025
BUSA-4608160,2022-03-31,2022-04-29,Kayak Group,Return,TK,United States,Jordan,ORD,AMM,2,404.1018,1013.79263576,-15.589168668400053
BUSA-4606127,2022-03-31,2022-05-04,Google Flights,Return,TK,United States,India,ORD,BOM,1,105.066468,531.4746873600001,6.256233871199928
BUSA-4607433,2022-03-31,2022-04-17,Google Flights,Return,TK,United States,Italy,ATL,VCE,1,81.71836400000001,517.4801217800001,88.04503451960002
BUSA-4605744,2022-03-31,2022-04-12,Kayak Group,Return,TK,United States,Israel,JFK,TLV,1,544.190424,457.91917972000005,-19.813001849600052
BUSA-4604170,2022-03-31,2022-04-02,Jetradar,Return,UA,United States,United States,SAN,ACV,1,466.43246265,73.62817664999999,7.903219479999999
BUSA-4607145,2022-03-31,2022-04-02,Aeroprice,One Way,AV,Colombia,Colombia,SMR,MDE,1,33.430374,6.0236847,5.590168971200002
BUSA-4606385,2022-03-31,2022-04-08,Aeroprice,One Way,F9,United States,United States,DEN,MSP,1,75.41437592000001,0.0,-8.731162309200007
BUSA-4602782,2022-03-31,2022-04-21,Google Flights,One Way,F9,United States,United States,MCO,ATL,1,34.09721188,0.0,-6.121832086400003
BUSA-4602746,2022-03-31,2022-04-29,Google Flights,One Way,F9,United States,United States,STL,DEN,1,113.13952396,0.0,6.017296185199996
BUSA-4604290,2022-03-31,2022-03-31,Aeroprice,One Way,LA,Colombia,Colombia,BAQ,MDE,1,34.3216764,7.065804239999999,6.115684368399999
BUSA-4605076,2022-03-31,2022-03-31,Direct,One Way,VY,Spain,Netherlands,BCN,AMS,1,100.25316656,0.0,-0.389872554400001
BUSA-4602971,2022-03-31,2022-04-13,Google Flights,Return,F9,United States,United States,DEN,PHX,2,166.95690367999998,0.0,-4.344410023999966
BUSA-4603175,2022-03-31,2022-04-13,Google Flights,Return,F9,United States,United States,SFO,PHX,1,52.9373358,0.0,-8.759895692
BUSA-4603146,2022-03-31,2022-05-13,Google Flights,Return,F9,United States,United States,TPA,ATL,1,78.97945179999999,0.0,-7.779454924799987
BUSA-4603826,2022-03-31,2022-06-05,Aeroprice,Return,NK,United States,United States,EWR,MCO,5,795.5417436,0.0,-16.21305949080008
BUSA-4606630,2022-03-31,2022-06-16,Google Flights,Return,AM,United States,Mexico,SMF,GDL,1,314.8208436,142.0257976,46.02042697439999
BUSA-4607008,2022-03-31,2022-04-11,Aeroprice,One Way,AV,Colombia,Colombia,RCH,MDE,1,35.989065,5.954337,6.166667865200001
BUSA-4606711,2022-03-31,2022-06-03,Aeroprice,Return,LA,Peru,Peru,CUZ,LIM,2,107.76048,47.73789264,0.485211165199976
BUSA-4604706,2022-03-31,2022-04-05,Aeroprice,One Way,TK,United States,Nepal,SEA,KTM,1,338.547508,274.60962320000004,153.04983179559997
BUSA-4606247,2022-03-31,2022-08-19,Google Flights,Return,FI,United States,Iceland,LAX,KEF,2,1472.72656,443.91929736,-29.54657543920007
BUSA-4605943,2022-03-31,2022-05-14,Aeroprice,One Way,QR,United States,Nepal,IAH,KTM,3,2676.949924,1535.7754208400002,5.328109870799437
BUSA-4606863,2022-03-31,2022-04-07,Google Flights,Return,TK,United States,France,ORD,CDG,1,95.622956,484.47901758000006,108.79989260959994
BUSA-4605565,2022-03-31,2022-04-11,Google Flights,Return,TK,United States,India,DFW,BOM,1,433.735932,597.92698336,7.912602249199962
BUSA-4604060,2022-03-31,2022-04-27,Aeroprice,One Way,AM,Mexico,United States,MEX,DEN,1,36.20316,93.90194625,-9.54841747279999
BUSA-4605697,2022-03-31,2022-03-31,Aeroprice,One Way,AV,Colombia,Colombia,BOG,BAQ,1,37.716168,6.1064272,-4.737498923600004
BUSA-4607236,2022-03-31,2022-07-03,Kayak Group,One Way,EI,United States,Republic of Ireland,JFK,DUB,6,1643.34732,887.9463552000001,-19.637179162400045
BUSA-4602294,2022-03-31,2022-05-15,Aeroprice,One Way,F9,Puerto Rico,United States,SJU,PHL,1,109.53852792,0.0,-9.872166191600009
BUSA-4603260,2022-03-31,2022-04-06,Google Flights,One Way,F9,United States,United States,PHL,MCO,1,43.086231919999996,0.0,-6.377314224399992
BUSA-4603628,2022-03-31,2022-04-22,Google Flights,One Way,F9,United States,United States,MCO,DEN,1,152.64271992,0.0,-6.99864319199998
BUSA-4606812,2022-03-31,2022-04-04,Aeroprice,One Way,GQ,Greece,Greece,SKG,ATH,1,43.00541156,0.0,-8.509714522799996
BUSA-4607184,2022-03-31,2022-04-01,Aeroprice,One Way,LA,Colombia,Colombia,MDE,CTG,1,89.8004,8.800439200000001,-16.478178874400005
BUSA-4606575,2022-03-31,2022-06-01,Aeroprice,One Way,LA,Peru,Peru,LIM,CUZ,5,175.11078,83.2000706,1.974164539200002
BUSA-4606258,2022-03-31,2022-05-06,Google Flights,One Way,TK,United States,Turkey,IAH,IST,2,1108.136936,382.1905024,10.18325948
BUSA-4607387,2022-03-31,2022-04-14,Aeroprice,One Way,UK,India,India,COK,DEL,2,199.445382,23.947743,14.636663874650006
BUSA-4608002,2022-03-31,2022-04-30,Aeroprice,One Way,UP,United States,The Bahamas,FLL,FPO,1,70.942316,44.2715972,-4.678051058800007
BUSA-4607449,2022-03-31,2022-04-24,Aeroprice,One Way,UX,Spain,Spain,LPA,ACE,1,50.288224,2.5144112,-3.856916201199999
BUSA-4607349,2022-03-31,2022-05-24,Google Flights,One Way,UX,United States,Spain,MIA,MAD,1,145.476648,206.36131920000003,-3.556533863200027
BUSA-4602526,2022-03-31,2022-03-31,Google Flights,Return,F9,United States,United States,SAN,DEN,1,348.38963184000005,0.0,-4.703970825600028
BUSA-4606278,2022-03-31,2022-06-19,Aeroprice,Return,G4,United States,United States,AUS,LAS,3,488.61295644000006,0.0,-7.536634643200005
BUSA-4608180,2022-03-31,2022-05-30,Google Flights,Return,XP,United States,United States,BUR,BOI,1,105.964472,0.0,17.3477746
BUSA-4604977,2022-03-31,2022-05-01,Aeroprice,Return,5U,Guatemala,Guatemala,GUA,FRS,2,108.60947999999999,71.1392094,-10.198710874400003
BUSA-4606681,2022-03-31,2022-04-02,Jetcost,One Way,AA,United States,United States,CVG,HOU,1,192.1279558,35.6058586,-7.64693031720001
BUSA-4606521,2022-03-31,2022-04-15,Google Flights,Return,AR,United States,Argentina,JFK,EZE,1,812.69362,127.13042628,40.97078781760001
BUSA-4606237,2022-03-31,2022-11-17,Google Flights,One Way,CM,United States,Colombia,BOS,MDE,2,368.18164,82.7061684,-3.0630720400000806
BUSA-4607402,2022-03-31,2022-06-21,Aeroprice,One Way,EI,United States,Germany,JFK,BER,1,218.21497200000002,149.2482648,-7.402138255999944
BUSA-4604442,2022-03-31,2022-06-20,Google Flights,One Way,EI,United States,United Kingdom,LAX,LHR,1,281.47956899999997,149.8810824,-9.351984999999935
BUSA-4605624,2022-03-31,2022-04-03,Aeroprice,One Way,EW,United Kingdom,Spain,LHR,PMI,1,156.5669974,0.0,-1.6697078551999924
BUSA-4607706,2022-03-31,2022-06-21,Google Flights,One Way,QR,United States,Nepal,JFK,KTM,1,590.886632,244.257088,75.15645309159987
BUSA-4606161,2022-03-31,2022-04-01,Aeroprice,One Way,TK,United States,Germany,LAX,DUS,1,271.197208,240.03646920000003,2.8963162216000065
BUSA-4608099,2022-03-31,2022-05-07,Google Flights,One Way,SQ,United States,Vietnam,SEA,SGN,1,459.778048,36.7283636,27.641597586799985
BUSA-4601986,2022-03-31,2022-05-25,Aeroprice,Return,AS,United States,United States,CLT,SFO,1,341.83023672,67.00299837,0.5117662197999326
BUSA-4605776,2022-03-31,2022-05-31,Jetradar,Return,UA,United States,Mexico,DSM,BJX,5,2042.9591,759.262382,27.822085400000102
BUSA-4601520,2022-03-31,2022-04-02,Google Flights,One Way,AM,United States,Mexico,LAX,GDL,1,58.830135,55.16456505,7.634182904599996
BUSA-4601683,2022-03-31,2022-03-31,Aeroprice,One Way,EI,United States,United Kingdom,MCO,MAN,1,202.737696,149.1570192,2.922253713899977
BUSA-4601531,2022-03-31,2022-05-13,Google Flights,One Way,EI,United States,United Kingdom,JFK,MAN,1,235.32054,149.1570192,4.723270416000016
BUSA-4603119,2022-03-31,2022-03-31,Google Flights,One Way,F9,United States,United States,MSY,DEN,1,124.79561588,0.0,2.0120532532000035
BUSA-4605703,2022-03-31,2022-04-23,Aeroprice,One Way,FB,Bulgaria,Bulgaria,SOF,VAR,1,15.0,39.9,3.8658762496000074
BUSA-4605186,2022-03-31,2022-04-24,Aeroprice,One Way,LA,Colombia,Colombia,CTG,MDE,1,28.647774,7.2910737,13.253971142800003
BUSA-4602700,2022-03-31,2022-04-04,Google Flights,Return,F9,United States,United States,MCO,TTN,3,3.679048660000035,0.0,-174.7013093216
BUSA-4606016,2022-03-31,2022-04-22,Aeroprice,Return,NK,United States,United States,ATL,MCO,1,222.54335128000002,0.0,0.6103270459999681
BUSA-4602872,2022-03-31,2022-05-26,Google Flights,Return,LA,United States,Peru,JFK,LIM,2,1185.65349,201.97742964,3.647531615999976
BUSA-4605067,2022-03-31,2022-04-17,Google Flights,Return,PR,United States,Philippines,LAX,MNL,1,1279.781706,311.50103943,10.18325948
BUSA-4607810,2022-03-31,2022-07-25,Google Flights,One Way,TK,United States,Lebanon,LAX,BEY,1,325.077448,251.1717188,-0.9721054095999317
BUSA-4601564,2022-03-31,2022-05-19,Google Flights,One Way,TK,United States,Nepal,SFO,KTM,1,285.099885,306.1882257,22.19780650239997
BUSA-4601671,2022-03-31,2022-05-15,Google Flights,Return,QR,United States,Nepal,JFK,KTM,1,305.916702,523.19901753,-6.906009511900045
BUSA-4608076,2022-03-31,2022-06-22,Google Flights,Return,TK,United States,Republic of Macedonia,LAX,SKP,1,695.055096,493.42625788000004,-0.9946096264000133
BUSA-4607498,2022-03-31,2022-03-31,Aeroprice,One Way,AS,United States,United States,SAN,SEA,3,636.5411553600001,87.07046783999999,-10.26883652
BUSA-4603740,2022-03-31,2022-03-31,Aeroprice,One Way,F9,United States,United States,TPA,PHL,1,136.46966788,0.0,-7.702768128399995
BUSA-4607986,2022-03-31,2022-04-06,Aeroprice,One Way,LA,Colombia,Colombia,SMR,MDE,1,33.430374,6.0236847,4.079726243200005
BUSA-4602517,2022-03-31,2022-08-23,Google Flights,Return,AM,United States,Mexico,JFK,MEX,1,110.0880545,151.6818985,-6.449544158599993
BUSA-4604584,2022-03-31,2022-05-06,Aeroprice,Return,AS,United States,United States,DAL,LAX,6,1182.05127558,247.24948122,81.19231039600012
BUSA-4604726,2022-03-31,2022-04-21,Google Flights,Return,AI,United States,India,SFO,DEL,2,1791.1513409999998,1061.49475278,0.7609174208005598
BUSA-4605043,2022-03-31,2022-06-04,Direct,Return,AS,United States,United States,SNA,SFO,1,149.86298082000002,37.669387979999996,-11.365540803200027
BUSA-4605867,2022-03-31,2022-04-01,Aeroprice,Return,EI,United States,Republic of Ireland,JFK,SNN,1,297.239324,325.23010868,-11.466504359999998
BUSA-4604267,2022-03-31,2022-06-20,Google Flights,One Way,EI,United States,United Kingdom,LAX,LHR,1,281.47956899999997,149.8810824,-10.012017939999936
BUSA-4605757,2022-03-31,2022-05-18,Google Flights,Return,OZ,United States,South Korea,JFK,ICN,1,1172.793224,450.23226548,-41.74831183999994
BUSA-4602532,2022-03-31,2022-04-20,Aeroprice,One Way,TK,Italy,Nigeria,NAP,LOS,1,302.0,149.39,-24.1541064328
BUSA-4607068,2022-03-31,2022-05-20,Google Flights,Return,TK,United States,Turkey,IAD,IST,1,726.485236,357.37865188,12.685278224799838
BUSA-4601694,2022-03-31,2022-05-02,Jetradar,Return,WN,United States,United States,DAL,SAN,2,723.6649652399999,107.12515044,6.627556632000051
BUSA-4605956,2022-03-31,2022-08-23,Google Flights,Return,EY,United States,Sri Lanka,JFK,CMB,1,474.146112,483.45841348,42.36829732600009
BUSA-4605434,2022-03-31,2022-04-12,Aeroprice,One Way,DY,Sweden,Norway,ARN,OSL,1,34.124152,21.552096,-7.319080822799995
BUSA-4601578,2022-03-31,2022-04-03,Aeroprice,One Way,F9,United States,United States,PHL,LAS,1,107.68629942,0.0,-10.576593293399997
BUSA-4603032,2022-03-31,2022-04-08,Google Flights,One Way,F9,United States,United States,DEN,MSP,1,75.41437592000001,0.0,-6.374081410000006
BUSA-4603012,2022-03-31,2022-04-18,Direct,One Way,F9,United States,United States,SFO,LAS,1,61.94431592000001,0.0,-0.9974620608000095
BUSA-4605690,2022-03-31,2022-04-04,Aeroprice,One Way,IB,Spain,Spain,PMI,IBZ,1,85.0,2.72,1.745310394799994
BUSA-4606688,2022-03-31,2022-04-14,Aeroprice,One Way,NK,United States,United States,MIA,MSP,1,27.9728246,0.0,-5.383313596800001
BUSA-4602023,2022-03-31,2022-04-02,Google Flights,One Way,EK,United States,India,DFW,HYD,1,631.745142,189.79506629999997,19.078451728900085
BUSA-4602664,2022-03-31,2022-04-15,Aeroprice,Return,F9,United States,United States,ATL,FLL,1,94.25449984,0.0,-8.550843105999999
BUSA-4602523,2022-03-31,2022-03-31,Google Flights,Return,F9,United States,United States,MCO,DEN,1,394.0,0.0,-31.35684868799997
BUSA-4607051,2022-03-31,2022-06-23,Kayak Group,Return,FI,United States,Norway,SEA,OSL,2,1980.996824,585.08552616,0.7017383628005334
BUSA-4607654,2022-03-31,2022-04-30,Direct,Return,SV,United States,Jordan,IAD,AMM,3,1236.551508,1340.59425144,30.42705226960041
BUSA-4601497,2022-03-31,2022-06-03,Google Flights,Return,TK,United States,Spain,MIA,BCN,1,1663.535202,723.94553973,22.58571817940019
BUSA-4607346,2022-03-31,2022-04-23,Google Flights,Return,TK,United States,Israel,JFK,TLV,1,1254.511588,653.68405172,20.290330183600155
BUSA-4603789,2022-03-31,2022-04-11,Google Flights,Return,TK,United States,India,SFO,DEL,1,228.984987,592.65477999,-5.96888492439999
BUSA-4601533,2022-03-31,2022-03-31,Direct,Return,TK,United States,Israel,JFK,TLV,1,496.888371,461.52693447,2.960075651299892
BUSA-4608016,2022-03-31,2022-04-13,Aeroprice,One Way,5J,Philippines,Philippines,MNL,ZAM,1,50.315164120000006,0.0,12.0881071352
BUSA-4601763,2022-03-31,2022-04-30,Aeroprice,One Way,AI,Singapore,India,SIN,DEL,2,250.6939,144.70794,26.473614925200042
BUSA-4603683,2022-03-31,2022-04-25,Aeroprice,One Way,AS,United States,United States,SJC,SAN,1,45.46211817,16.62630123,-4.258157440399991
BUSA-4603595,2022-03-31,2022-04-01,Aeroprice,One Way,AV,United States,Colombia,MIA,BOG,1,63.355529999999995,40.547539199999996,-10.580776333599985
BUSA-4603077,2022-03-31,2022-06-11,Google Flights,One Way,EI,United States,Republic of Ireland,IAD,DUB,4,1118.6776439999999,596.6280768,17.298475416000134
BUSA-4603835,2022-03-31,2022-04-17,Google Flights,One Way,F9,United States,United States,ATL,BWI,1,142.75569588,0.0,5.349574919600004
BUSA-4602324,2022-03-31,2022-04-05,Google Flights,One Way,F9,United States,United States,DEN,LAS,1,38.59621192,0.0,-6.087707934400001
BUSA-4604001,2022-03-31,2022-04-16,Direct,One Way,PD,United States,Canada,EWR,YTZ,4,387.373812,81.92775108,6.561282770799984
BUSA-4607742,2022-03-31,2022-04-19,Google Flights,One Way,TK,United States,Turkey,JFK,IST,2,1048.868672,315.7382064,66.98118349359972
BUSA-4607745,2022-03-31,2022-04-11,Aeroprice,Return,AI,United States,India,SFO,DEL,1,835.4902874999999,527.684347,4.00058289800004
BUSA-4605978,2022-03-31,2022-04-26,Google Flights,One Way,CM,United States,Colombia,ATL,CLO,1,166.13074,41.3530842,9.293068114799958
BUSA-4603475,2022-03-31,2022-04-01,Google Flights,One Way,CM,United States,Colombia,MCO,BOG,1,45.25395,41.67888795,-1.9176467499999923
BUSA-4607540,2022-03-31,2022-04-03,Kayak Group,Return,EK,United States,Greece,EWR,ATH,2,1047.072664,249.77083256,-2.739521198800098
BUSA-4606665,2022-03-31,2022-04-10,Kayak Group,One Way,TK,United States,Greece,LAX,ATH,1,195.764872,234.64844520000003,-23.153612413200058
BUSA-4601573,2022-03-31,2022-06-18,Aeroprice,Return,EK,United States,India,IAD,MAA,1,1450.841637,399.71003877,20.9132226953
BUSA-4607041,2022-03-31,2022-07-04,Google Flights,Return,EY,United States,India,ORD,BLR,3,2035.775068,1365.1367007600002,38.601223479999994
BUSA-4601690,2022-03-31,2022-04-28,Aeroprice,Return,QR,Republic of Ireland,Vietnam,DUB,HAN,1,599.162298,397.4201889,-14.471745888700063
BUSA-4604522,2022-03-31,2022-04-11,Google Flights,Return,TK,United States,India,LAX,DEL,1,389.733736,588.02199924,-4.480661154400035
BUSA-4602834,2022-03-31,2022-04-09,Google Flights,One Way,AM,United States,Mexico,MIA,MEX,1,103.179006,55.16456505,14.02557295239998
BUSA-4603590,2022-03-31,2022-04-02,Google Flights,One Way,F9,United States,United States,SFO,LAS,1,144.56068392,0.0,-7.336292695999994
BUSA-4603007,2022-03-31,2022-06-07,Aeroprice,One Way,LA,Peru,Peru,LIM,AQP,2,45.253949999999996,29.01683274,-31.99046804319999
BUSA-4603810,2022-03-31,2022-06-12,Aeroprice,One Way,LA,Peru,Peru,CUZ,LIM,1,39.823476,10.99670985,3.5589940303999987
BUSA-4607441,2022-03-31,2022-05-04,Google Flights,One Way,SV,United States,Saudi Arabia,IAD,JED,1,546.884436,282.98800052,32.26794400439999
BUSA-4605866,2022-03-31,2022-04-02,Aeroprice,One Way,XQ,Turkey,Turkey,GZT,ADB,1,43.24787264,0.0,-3.9830559595999935
BUSA-4602439,2022-03-31,2022-04-22,Direct,Return,F9,United States,United States,ATL,TPA,2,175.93694367999998,0.0,2.895298224000018
BUSA-4604359,2022-03-31,2022-05-12,Google Flights,Return,AM,United States,Mexico,ORD,GDL,1,206.358012,140.4682608,-0.6025528871999257
BUSA-4606951,2022-03-31,2022-04-25,Aeroprice,Return,AS,United States,United States,SEA,SMF,1,98.56491904,33.61228972,-5.904291206800007
BUSA-4607092,2022-03-31,2022-04-24,Aeroprice,One Way,EI,United States,Germany,PHL,FRA,1,275.687228,159.3059096,-7.472432847600029
BUSA-4607063,2022-03-31,2022-07-05,Kayak Group,Return,EI,United States,Republic of Ireland,BOS,SNN,1,634.888828,325.23010868,-26.444742956399878
BUSA-4606479,2022-03-31,2022-05-06,Google Flights,Return,OZ,United States,South Korea,JFK,ICN,1,1049.7666760000002,450.23226548,-51.21327400000002
BUSA-4605769,2022-03-31,2022-08-21,Aeroprice,Return,OZ,United States,South Korea,JFK,ICN,2,1318.2698719999999,900.46453096,-62.20561547999989
BUSA-4603597,2022-03-31,2022-04-04,Aeroprice,One Way,PD,United States,Canada,EWR,YUL,1,125.64871968,26.57193836,17.539438846800017
BUSA-4601670,2022-03-31,2022-03-31,Google Flights,One Way,TK,United States,Netherlands,SFO,AMS,1,354.79096799999996,241.9276167,54.16954116160004
BUSA-4604849,2022-03-31,2022-08-18,Aeroprice,Return,LH,Germany,United States,BER,IAH,1,236.175052,351.45182548,66.26632878240002
BUSA-4607117,2022-03-31,2022-04-25,Google Flights,Return,OZ,United States,Philippines,JFK,MNL,1,664.5229600000001,293.79996868,-11.416180938800041
BUSA-4607685,2022-03-31,2022-04-01,Google Flights,Return,QR,United States,India,SEA,DEL,1,1444.888436,503.07082084000007,9.166754635600121
BUSA-4607168,2022-03-31,2022-06-02,Aeroprice,One Way,AS,United States,United States,SEA,SNA,1,99.40904280000001,20.5642916,15.166900123200001
BUSA-4604065,2022-03-31,2022-04-15,Aeroprice,One Way,F9,United States,United States,FLL,ATL,1,38.59621192,0.0,-7.182823812400001
BUSA-4604783,2022-03-31,2022-04-15,Google Flights,One Way,SV,United States,Saudi Arabia,IAD,JED,1,551.1931109999999,285.21754526999996,93.81483490039999
BUSA-4606001,2022-03-31,2022-04-30,Aeroprice,One Way,VY,Italy,United Kingdom,FLR,LGW,1,23.132583040000004,0.0,-3.1310297644000027
BUSA-4607891,2022-03-31,2022-04-30,Google Flights,Return,3M,United States,The Bahamas,FLL,GGT,1,213.724952,96.50848988000001,16.66059684080004
BUSA-4608067,2022-03-31,2022-04-14,Aeroprice,Return,AS,United States,United States,AUS,LAS,2,1247.0761148800002,96.51746992000001,-36.755442855999995
BUSA-4603061,2022-03-31,2022-04-07,Google Flights,Return,F9,United States,United States,DEN,SAN,1,262.18124784,0.0,-0.5871267792000134
BUSA-4606000,2022-03-31,2022-04-16,Google Flights,Return,AI,United States,India,SFO,DEL,1,1531.994824,526.5985256399999,13.566938552000096
BUSA-4607833,2022-03-31,2022-04-21,Google Flights,One Way,AI,United States,India,SFO,BOM,1,517.250304,254.4045332,36.07046979
BUSA-4607101,2022-03-31,2022-05-15,Google Flights,Return,AM,United States,Mexico,JFK,MEX,1,151.762676,146.4644524,-5.0106987987999645
BUSA-4602572,2022-03-31,2022-04-10,Aeroprice,Return,AM,Mexico,Mexico,MEX,CME,1,47.8329206,50.9072482,-5.176826442799991
BUSA-4605493,2022-03-31,2022-04-24,Aeroprice,One Way,DY,Norway,Spain,TRD,ALC,1,72.738324,24.69511,-5.632297167599997
BUSA-4608218,2022-03-31,2022-07-20,Aeroprice,One Way,EI,United States,United Kingdom,BOS,LHR,1,162.538724,148.7094624,-1.2929634136000185
BUSA-4606770,2022-03-31,2022-04-29,Google Flights,Return,OZ,United States,South Korea,LAX,ICN,1,767.7934200000001,450.23226548,-8.503609130799786
BUSA-4602961,2022-03-31,2022-05-08,Google Flights,One Way,QR,United States,Philippines,IAD,MNL,1,314.062413,251.61196199999998,10.99056482839994
BUSA-4602933,2022-03-31,2022-04-13,Aeroprice,One Way,TK,Nepal,Germany,KTM,CGN,1,236.176808,190.93170039999998,-18.407866394799974
BUSA-4607429,2022-03-31,2022-04-16,Google Flights,One Way,TK,United States,Uzbekistan,IAD,TAS,1,307.117368,237.3424572,-0.5557009548001055
BUSA-4605511,2022-03-31,2022-04-12,Aeroprice,One Way,TK,United States,Israel,JFK,TLV,2,686.075056,424.3966904,37.345740171199935
BUSA-4603456,2022-03-31,2022-05-11,Direct,Return,XP,United States,United States,EUG,BUR,1,150.864672,0.0,20.048429084399977
BUSA-4605875,2022-03-31,2022-04-13,Direct,Return,AM,Peru,France,LIM,CDG,1,757.017372,234.02882244000003,-0.357565588799968
BUSA-4601985,2022-03-31,2022-05-25,Aeroprice,Return,AS,United States,United States,CLT,SFO,1,341.83023672,67.00299837,1.1362707297999322
BUSA-4601749,2022-03-31,2022-06-26,Google Flights,Return,CM,United States,Ecuador,IAD,UIO,1,511.369635,132.96515589,-5.008873420000022
BUSA-4605647,2022-03-31,2022-04-05,Aeroprice,Return,TK,United States,Uzbekistan,IAD,TAS,2,874.655896,1001.0409789600001,72.3018744439999
BUSA-4607034,2022-03-31,2022-04-17,Google Flights,Return,TK,United States,Croatia,IAD,ZAG,1,88.902396,462.35531948,-1.0837814235999268
BUSA-4601492,2022-03-31,2022-07-08,Direct,Return,QR,United States,India,PDX,COK,1,1374.8150010000002,529.31735157,51.31292045699999
BUSA-4605363,2022-03-31,2022-07-04,Aeroprice,Return,SQ,United States,Indonesia,JFK,DPS,1,950.088232,163.85878988000002,103.85012157800006
BUSA-4604556,2022-03-31,2022-04-08,Google Flights,One Way,AM,United States,Mexico,DEN,MEX,1,112.229796,55.16456505,-4.958716930399973
