Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-5850958,2022-09-30,2022-12-10,Kayak Group,Return,EK,United States,United Arab Emirates,MCO,DXB,3,2768.38134,1377.0076760999998,-24.210098466000264
BUSA-5850945,2022-09-30,2022-11-04,Aeroprice,Return,F9,United States,United States,DFW,PHX,2,279.4277112,0.0,-5.396352829999987
BUSA-5849141,2022-09-30,2022-10-07,Aeroprice,Return,F9,United States,Puerto Rico,MCO,SJU,1,141.7690756,0.0,-10.458154168000007
BUSA-5848181,2022-09-30,2022-10-05,Direct,One Way,RJ,United States,Jordan,SAN,AMM,1,464.50452,300.83682000000005,5.511458083999877
BUSA-5852247,2022-09-30,2022-10-01,Aeroprice,Return,AM,Mexico,Mexico,PVR,TGZ,2,233.963232,121.514208,-2.8853194099999904
BUSA-5846827,2022-09-30,2022-10-01,Google Flights,Return,EI,United States,Netherlands,SFO,AMS,1,892.6384400000001,399.4219292,19.71290987199999
BUSA-5849557,2022-09-30,2022-11-20,Google Flights,Return,EI,United States,United Kingdom,SFO,GLA,1,263.06816,469.68970269999994,-17.15554253999999
BUSA-5846084,2022-09-30,2022-12-12,Google Flights,Return,EK,United States,India,MCO,TRV,1,1839.3132000000003,578.6562460000001,66.59922621099989
BUSA-5849777,2022-09-30,2022-12-27,Aeroprice,One Way,TK,Egypt,Belgium,CAI,BRU,1,215.466908,180.45508569999998,46.383234272999964
BUSA-5849248,2022-09-30,2022-10-10,Aeroprice,Return,CI,United States,Thailand,SFO,BKK,1,603.49948,367.95721499999996,26.269028630000093
BUSA-5850114,2022-09-30,2022-10-23,Direct,One Way,AS,United States,United States,PDX,GEG,1,61.173623299999996,19.586246599999996,10.969840492000007
BUSA-5849007,2022-09-30,2022-10-14,Aeroprice,One Way,LA,Colombia,Colombia,BOG,MDE,1,59.228799,6.97964036,-4.340767272999997
BUSA-5851622,2022-09-30,2022-10-08,Google Flights,One Way,NK,United States,United States,LAS,SNA,1,27.735193899999995,0.0,18.08350806
BUSA-5852284,2022-09-30,2022-10-06,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,1,100.3769448,22.535487299999996,-3.8711849849999975
BUSA-5848043,2022-09-30,2022-12-11,Google Flights,One Way,EI,United States,United Kingdom,PHL,BHX,1,298.23892,173.955384,-16.88765206000002
BUSA-5848817,2022-09-30,2022-10-09,Google Flights,One Way,EI,United States,United Kingdom,ORD,GLA,2,748.1000799999999,340.13890999999995,38.19769772000009
BUSA-5849416,2022-09-30,2022-10-15,Aeroprice,Return,LA,Brazil,Brazil,GRU,MAO,1,312.0,15.56,115.72090447499997
BUSA-5851575,2022-09-30,2022-10-31,Google Flights,One Way,PR,United States,Philippines,LAX,MNL,3,2527.267863,714.5999939999999,189.6866588689997
BUSA-5847143,2022-09-30,2022-11-19,Aeroprice,Return,QR,United States,Qatar,LAX,DOH,1,2023.2445200000002,486.71136920000004,-52.9275656140006
BUSA-5850083,2022-09-30,2022-10-20,Aeroprice,One Way,S4,United States,Portugal,JFK,LIS,2,384.32614,400.15133399999996,-23.63798930000004
BUSA-5846289,2022-09-30,2022-12-09,Direct,One Way,TK,United States,India,SFO,DEL,4,1909.9760800000001,1378.3418240000003,30.47934916399926
BUSA-5847975,2022-09-30,2022-10-01,Other,One Way,UA,United States,United States,FNT,MEM,1,181.7283008,38.1579552,2.300750700000002
BUSA-5845582,2022-09-30,2022-10-26,Aeroprice,Return,CI,United States,Japan,SFO,KIX,1,718.05956,376.0408292,-10.790781035000222
BUSA-5849375,2022-09-30,2022-10-23,Aeroprice,Return,EK,United States,India,IAD,MAA,1,919.4925229999999,570.6659717,127.95570085600009
BUSA-5846034,2022-09-30,2022-11-07,Aeroprice,Return,TK,United States,Moldova,JAX,KIV,2,1292.580626,1124.63664218,-165.3346933210006
BUSA-5852077,2022-09-30,2023-03-18,Aeroprice,One Way,AS,United States,United States,LAS,SFO,1,65.9622859,19.9459101,-6.331347094
BUSA-5848797,2022-09-30,2022-09-30,Aeroprice,One Way,GQ,Greece,Cyprus,ATH,LCA,1,92.4849,41.720966,-2.411567740999999
BUSA-5845916,2022-09-30,2022-10-28,Google Flights,One Way,KX,United States,Cayman Islands,MIA,GCM,2,172.50056,61.93393600000001,-10.201125300000001
BUSA-5845414,2022-09-30,2022-10-02,Aeroprice,One Way,LA,Brazil,Brazil,CGH,IOS,2,240.0,15.5,142.19746076799993
BUSA-5850527,2022-09-30,2022-10-23,Google Flights,One Way,NK,United States,United States,EWR,MIA,1,45.4614664,0.0,9.379585941999999
BUSA-5845117,2022-09-30,2022-11-07,Google Flights,One Way,NK,United States,United States,MSY,DFW,2,7.301602800000012,0.0,35.399499419999984
BUSA-5849058,2022-09-30,2022-12-28,Direct,One Way,UA,United States,United States,EWR,PWM,1,70.7406724,20.3055736,1.9112154769999998
BUSA-5845785,2022-09-30,2022-10-29,Aeroprice,Return,AS,United States,United States,SFO,SEA,1,100.52833840000001,37.8877736,-8.970820176000014
BUSA-5848352,2022-09-30,2022-10-19,Aeroprice,Return,F9,United States,United States,PHX,LAS,1,48.256565599999995,0.0,-4.6721960629999995
BUSA-5848371,2022-09-30,2022-10-19,Aeroprice,Return,F9,United States,United States,PHX,LAS,1,48.256565599999995,0.0,-4.7897546470000005
BUSA-5849001,2022-09-30,2022-11-06,Aeroprice,One Way,F9,United States,United States,SFO,BNA,2,276.5915076,0.0,-8.528302588000013
BUSA-5849306,2022-09-30,2022-10-03,Google Flights,One Way,TK,United States,Pakistan,EWR,LHE,1,346.30456999999996,289.374976,48.84733261900002
BUSA-5845070,2022-09-30,2022-10-22,Kayak Group,One Way,TK,United States,Pakistan,ORD,ISB,1,257.71168,292.62745600000005,7.135584071999951
BUSA-5849935,2022-09-30,2022-10-05,Aeroprice,One Way,G3,United States,Brazil,DFW,SSA,1,1043.02415,38.32985299999999,16.328917150000144
BUSA-5844736,2022-09-30,2023-02-05,Kayak Group,Return,CI,United States,Thailand,SFO,BKK,2,1118.13616,743.3527144000001,128.34121271200002
BUSA-5851935,2022-09-30,2022-11-05,Aeroprice,Return,KE,United States,South Korea,PHX,ICN,1,919.71095,528.4689946999999,-17.749783999999927
BUSA-5848419,2022-09-30,2023-01-28,Google Flights,Return,QR,United States,India,SFO,DEL,1,716.2441699999999,575.6773981,7.175307593999828
BUSA-5847338,2022-09-30,2022-11-01,Google Flights,Return,QR,United States,Nepal,DFW,KTM,3,3540.4181200000003,1792.7692236000003,315.6477845120001
BUSA-5845282,2022-09-30,2022-10-02,Kayak Group,Return,SN,United States,Poland,LAX,KRK,5,3185.0254000000004,2897.541786,684.7224107079995
BUSA-5846039,2022-09-30,2022-10-21,Aeroprice,Return,QR,United States,United Arab Emirates,CLE,AUH,1,972.6537600000001,616.9181172,-33.388356099999825
BUSA-5846956,2022-09-30,2022-12-15,Google Flights,One Way,AM,United States,Mexico,SAT,MEX,1,122.7685491,63.6066765,-2.996343995000002
BUSA-5846532,2022-09-30,2023-01-04,Aeroprice,One Way,AR,Argentina,Argentina,USH,FTE,2,427.28071872000004,21.464730528,4.796243837999935
BUSA-5850741,2022-09-30,2022-12-21,Google Flights,One Way,EI,United States,Republic of Ireland,LAX,DUB,1,336.02846999999997,169.35012799999998,70.25553308499994
BUSA-5847256,2022-09-30,2022-10-03,Direct,One Way,F9,United States,United States,MCO,LGA,1,91.4367378,0.0,8.939871622999982
BUSA-5851120,2022-09-30,2022-10-13,Google Flights,One Way,F9,United States,United States,DEN,MCO,1,225.02603779999998,0.0,8.903456886000011
BUSA-5851363,2022-09-30,2022-10-05,Aeroprice,One Way,LA,Colombia,Colombia,BOG,MDE,2,80.7063712,12.06943696,-4.367193242000007
BUSA-5846748,2022-09-30,2022-10-31,Google Flights,One Way,NK,United States,United States,ATL,DFW,1,98.4553141,0.0,9.937746350999994
BUSA-5851198,2022-09-30,2022-10-13,Google Flights,One Way,NK,United States,United States,BWI,FLL,1,65.2840633,0.0,-1.403060370000004
BUSA-5851957,2022-09-30,2022-10-06,Google Flights,One Way,SY,United States,United States,TPA,MSP,1,142.42674599999998,0.0,6.940039802000011
BUSA-5849978,2022-09-30,2022-10-22,Google Flights,One Way,UP,United States,The Bahamas,MIA,NAS,1,66.79464999999999,31.650388,-7.044958469999996
BUSA-5850581,2022-09-30,2022-11-24,Kayak Group,Return,EK,United States,United Arab Emirates,JFK,DXB,1,1732.55046,918.0051173999999,89.65230390999986
BUSA-5848848,2022-09-30,2022-12-17,Aeroprice,Return,FR,Germany,Hungary,NUE,BUD,1,59.75552149999999,0.0,-7.323327101999999
BUSA-5851534,2022-09-30,2023-03-29,Aeroprice,Return,JL,United States,Japan,LAX,HND,1,1068.7143999999998,861.2091127,19.340398975000006
BUSA-5845314,2022-09-30,2022-12-02,Aeroprice,One Way,KE,United States,Philippines,JFK,MNL,2,854.18952,475.10395200000005,-27.052705200000034
BUSA-5847521,2022-09-30,2022-10-11,Kayak Group,One Way,KE,United States,South Korea,TPA,ICN,1,1318.4236299999998,247.756771,67.42535370499999
BUSA-5849012,2022-09-30,2022-10-23,Google Flights,One Way,SK,United States,Netherlands,ORD,AMS,1,170.58326,249.09266399999998,-6.00385473800003
BUSA-5851436,2022-09-30,2022-10-30,Google Flights,Return,AV,United States,Argentina,LAX,EZE,1,990.6160399999999,145.47874769999999,49.85096062700005
BUSA-5849658,2022-09-30,2022-10-03,Kayak Group,Return,EK,United States,India,IAH,HYD,1,1147.84037,576.1089943,-23.701084553999877
BUSA-5848386,2022-09-30,2022-11-05,Aeroprice,Return,RJ,United Arab Emirates,United States,AUH,MCI,1,962.0,513.79,16.38359240899996
BUSA-5848293,2022-09-30,2022-11-16,Kayak Group,One Way,AI,United States,India,EWR,BOM,1,1304.071764,287.441865,-39.51956216500013
BUSA-5845013,2022-09-30,2022-11-14,Aeroprice,One Way,LA,Colombia,Colombia,MDE,SMR,1,37.0451258,6.03332582,-3.045030237999997
BUSA-5845985,2022-09-30,2022-10-09,Direct,One Way,NK,United States,United States,BUR,LAS,1,20.428886799999997,0.0,24.252045368
BUSA-5852581,2022-09-30,2022-10-06,Google Flights,One Way,SY,United States,United States,DEN,MSP,1,84.880586,0.0,5.860535497000001
BUSA-5850641,2022-09-30,2022-10-05,Aeroprice,One Way,UK,India,India,BOM,BLR,1,27.314658,7.8545376000000005,-0.16258542200000203
BUSA-5846068,2022-09-30,2022-11-11,Aeroprice,Return,UA,United States,United States,MSY,ORD,1,114.6289683,19.8063896,-0.4427143789999852
BUSA-5852544,2022-09-30,2022-10-05,Aeroprice,One Way,G3,United States,Brazil,DFW,FOR,1,1037.8861,38.32985299999999,-0.6276047399999598
BUSA-5852162,2022-09-30,2022-10-15,Google Flights,Return,NK,United States,United States,ATL,BWI,3,219.60025699999997,0.0,-3.1748655319999983
BUSA-5849609,2022-09-30,2022-11-23,Google Flights,One Way,PR,United States,Philippines,LAX,DVO,2,1613.3476999999998,514.2160439999999,82.38790511700009
BUSA-5845341,2022-09-30,2022-11-28,Kayak Group,Return,EK,United States,India,IAH,BOM,2,1909.97608,1172.1309136000002,-21.22415084400033
BUSA-5849802,2022-09-30,2022-10-10,Direct,Return,F9,United States,United States,MIA,SFO,2,509.6123512,0.0,3.0148405420000515
BUSA-5851595,2022-09-30,2022-11-18,Kayak Group,Return,LO,United States,Bulgaria,JFK,SOF,1,308.28299999999996,390.9747767,-15.983039530000124
BUSA-5852192,2022-09-30,2022-10-15,Direct,One Way,F9,United States,United States,AUS,LAS,4,106.78923119999999,0.0,-3.276085117000002
BUSA-5846502,2022-09-30,2022-10-02,Aeroprice,One Way,F9,United States,United States,PHL,MCO,1,94.51956779999999,0.0,-6.960786293999995
BUSA-5844678,2022-09-30,2022-11-23,Google Flights,One Way,NK,United States,United States,PHL,MCO,4,285.16628720000006,0.0,-16.57027048
BUSA-5851261,2022-09-30,2022-10-19,Google Flights,One Way,SY,United States,United States,PHX,MSP,1,80.7598699,0.0,-4.715561205
BUSA-5849811,2022-09-30,2022-10-15,Direct,Return,3K,Cambodia,Singapore,PNH,SIN,1,230.11270729999998,0.0,0.5839692839999735
BUSA-5849242,2022-09-30,2022-10-07,Google Flights,Return,AM,United States,Mexico,FAT,GDL,1,235.32269,163.0097743,-2.1556608100000156
BUSA-5846823,2022-09-30,2022-11-15,Aeroprice,One Way,AC,United States,South Korea,PDX,ICN,1,385.41075,243.99476800000002,-4.104850731000013
BUSA-5851697,2022-09-30,2023-01-05,Aeroprice,Return,AI,India,United Arab Emirates,HYD,DXB,1,368.852415,80.77179029999999,-5.982815236999986
BUSA-5850953,2022-09-30,2022-10-05,Google Flights,One Way,AI,United States,India,EWR,MAA,1,255.87488999999997,290.916391,0.9919086200000065
BUSA-5849313,2022-09-30,2022-10-14,Aeroprice,One Way,EI,United States,United Kingdom,EWR,EDI,1,265.12338,170.06945499999998,35.542699106000036
BUSA-5852309,2022-09-30,2022-10-09,Google Flights,Return,F9,United States,United States,SLC,LAS,2,186.94281119999997,0.0,-0.4956807399999814
BUSA-5844946,2022-09-30,2022-10-21,Direct,Return,F9,United States,United States,DTW,ATL,1,122.5793136,0.0,-2.407766672000003
BUSA-5849521,2022-09-30,2022-12-18,Aeroprice,Return,LO,Poland,Poland,WAW,SZZ,1,55.490939999999995,39.151941,-6.423633422999975
BUSA-5851550,2022-09-30,2022-11-20,Google Flights,Return,QF,United States,Australia,LAX,SYD,1,1724.3295799999999,150.71955869999996,37.18741564999999
BUSA-5849545,2022-09-30,2022-10-06,Google Flights,Return,SY,United States,United States,MSY,MSP,1,438.99499199999997,0.0,-4.306572424999993
BUSA-5846661,2022-09-30,2022-10-21,Google Flights,Return,CM,United States,Peru,TPA,LIM,1,526.8541200000001,143.48721280000004,25.710317597999993
BUSA-5852538,2022-09-30,2022-12-10,Kayak Group,Return,SK,United States,Sweden,LAX,ARN,1,453.17600999999996,541.9306856999999,-13.803992524999849
BUSA-5852443,2022-09-30,2022-11-02,Google Flights,Return,TK,United States,Egypt,ORD,SSH,1,359.66349999999994,583.2200555,-19.983191574
BUSA-5844820,2022-09-30,2022-10-27,Aeroprice,Return,UA,United States,Spain,SFO,BCN,1,32.21396,551.3471212000001,-25.02655103200006
BUSA-5846053,2022-09-30,2022-10-23,Google Flights,Return,KU,United States,United Arab Emirates,JFK,DXB,1,577.77296,216.00334481000002,108.9006377149999
BUSA-5850204,2022-09-30,2022-10-31,Google Flights,One Way,AI,United States,India,EWR,DEL,2,709.0509,577.5168199999999,53.894168193999825
BUSA-5852195,2022-09-30,2022-12-28,Google Flights,One Way,EI,United States,Republic of Ireland,ORD,DUB,1,197.30111999999997,169.35012799999998,31.012788704000037
BUSA-5851687,2022-09-30,2022-10-03,Direct,One Way,F9,United States,United States,ATL,MCO,1,64.71887779999999,0.0,-1.8377393999999878
BUSA-5850600,2022-09-30,2022-10-02,Aeroprice,One Way,F9,United States,United States,MCO,ATL,1,64.71887779999999,0.0,5.950040328000006
BUSA-5849194,2022-09-30,2022-10-11,Direct,One Way,PC,Germany,Turkey,NUE,AYT,1,85.7540545,0.0,3.543134842999991
BUSA-5847542,2022-09-30,2023-02-02,Aeroprice,One Way,GP,Thailand,Thailand,UTP,CNX,1,31.1748,13.716912,48.893487683
BUSA-5844741,2022-09-30,2022-10-16,Google Flights,One Way,SY,United States,United States,MSP,LAS,2,219.470592,0.0,-0.46879802799998727
BUSA-5850951,2022-09-30,2022-10-07,Google Flights,One Way,SY,United States,United States,LAS,DFW,1,33.500085999999996,0.0,6.313300463000002
BUSA-5849782,2022-09-30,2022-10-21,Aeroprice,Return,SY,United States,United States,LAS,DFW,1,84.1818112,0.0,-1.9880357850000046
BUSA-5852605,2022-09-30,2023-01-10,Aeroprice,Return,AS,United States,United States,LAX,HNL,3,733.4977418999999,151.27446809999998,-19.508651524999998
BUSA-5852401,2022-09-30,2022-10-18,Aeroprice,One Way,AS,United States,United States,EWR,LAS,1,132.869973,34.219412999999996,-3.9038557189999974
BUSA-5847779,2022-09-30,2022-10-01,Aeroprice,One Way,CI,United States,South Korea,LAX,ICN,1,762.7434400000001,181.645168,-48.162138780000134
BUSA-5849595,2022-09-30,2022-10-02,Aeroprice,One Way,F9,United States,United States,ORD,PHX,1,142.8069617,0.0,-10.327647697999994
BUSA-5850067,2022-09-30,2022-11-09,Aeroprice,Return,F9,United States,United States,LGA,ATL,1,88.33335559999999,0.0,-10.053892394000002
BUSA-5849594,2022-09-30,2022-09-30,Aeroprice,Return,LA,Colombia,Colombia,BGA,BOG,3,278.68348199999997,38.4473649,-6.110560791999896
BUSA-5852425,2022-09-30,2022-10-09,Aeroprice,Return,PR,United States,Philippines,HNL,MNL,1,683.36065,485.92594069999996,-45.98394663699998
BUSA-5847357,2022-09-30,2022-11-24,Aeroprice,Return,AM,Ecuador,Mexico,UIO,SJD,2,1621.0896,632.0586784000001,-19.96354683700013
BUSA-5848516,2022-09-30,2022-11-06,Google Flights,Return,CI,United States,Philippines,JFK,MNL,1,693.6367499999999,355.4194707,25.78614678200004
BUSA-5844638,2022-09-30,2022-10-16,Kayak Group,Return,PR,United States,Thailand,LAX,BKK,1,3657.8432000000003,543.7612532,-56.41354750399999
BUSA-5847211,2022-09-30,2022-12-16,Direct,Return,PR,United States,Philippines,LAX,LAO,1,2922.11792,519.2370772,24.204171687999846
BUSA-5844716,2022-09-30,2022-10-05,Aeroprice,One Way,AH,Algeria,Algeria,ALG,ELU,1,28.0,9.72,-4.6918116719999965
BUSA-5846230,2022-09-30,2022-12-10,Google Flights,One Way,CI,United States,Taiwan,LAX,TPE,2,1810.2167200000001,292.62745600000005,-26.95869252000005
BUSA-5845401,2022-09-30,2022-10-09,Aeroprice,One Way,F9,United States,United States,DFW,TPA,1,145.8897917,0.0,2.7496144009999846
BUSA-5850879,2022-09-30,2022-10-08,Google Flights,One Way,F9,United States,United States,LAS,SFO,2,94.49901559999998,0.0,0.9039240800000092
BUSA-5851702,2022-09-30,2022-10-02,Aeroprice,One Way,LA,Brazil,Brazil,CGH,IOS,1,120.0,7.75,141.681251288
BUSA-5849631,2022-09-30,2022-10-16,Google Flights,One Way,NK,United States,United States,LAS,AUS,1,45.4614664,0.0,25.438663977999997
BUSA-5846426,2022-09-30,2022-10-08,Google Flights,One Way,NK,United States,United States,BUR,LAS,2,40.8783258,0.0,-9.359844599999999
BUSA-5845797,2022-09-30,2022-11-12,Google Flights,One Way,NK,United States,United States,ORD,LAS,5,463.6884603,0.0,6.43380177299996
BUSA-5846810,2022-09-30,2022-10-09,Google Flights,One Way,OZ,United States,South Korea,JFK,ICN,1,898.8734000000001,244.930012,-27.13109159800009
BUSA-5849926,2022-09-30,2022-10-23,Google Flights,One Way,SY,United States,United States,SEA,MSP,1,204.08334599999998,0.0,11.011225099999992
BUSA-5845280,2022-09-30,2022-10-03,Google Flights,One Way,SY,United States,United States,DFW,LAS,1,47.385696,0.0,-4.445351600000001
BUSA-5849956,2022-09-30,2022-10-22,Google Flights,One Way,UP,United States,The Bahamas,MIA,NAS,1,66.79464999999999,31.650388,-7.044958469999996
BUSA-5852161,2022-09-30,2022-10-30,Aeroprice,One Way,AM,Mexico,United States,SJD,JFK,1,165.465072,107.254368,-1.9205174239999927
BUSA-5851562,2022-09-30,2022-10-21,Aeroprice,One Way,AS,United States,United States,YUM,SEA,1,137.64835949999997,29.954831499999997,-1.9619997900000001
BUSA-5849077,2022-09-30,2022-10-02,Google Flights,One Way,AV,United States,Ecuador,JFK,UIO,1,351.44262,59.909662999999995,0.6070686750000562
BUSA-5844802,2022-09-30,2023-04-14,Aeroprice,Return,AY,United States,France,PHL,CDG,2,1575.3665600000002,1085.4441864,90.92436675999954
BUSA-5847233,2022-09-30,2022-10-01,Aeroprice,One Way,EI,United States,Republic of Ireland,TPA,DUB,1,455.15208,175.92978800000003,14.238439446000022
BUSA-5846081,2022-09-30,2023-02-17,Aeroprice,Return,LA,Brazil,Brazil,CGH,SDU,1,224.0,15.5,152.43267142899998
BUSA-5848972,2022-09-30,2022-09-30,Aeroprice,Return,LA,Peru,Peru,LIM,CJA,1,136.67212999999998,41.5668245,1.1327939510000125
BUSA-5852531,2022-09-30,2022-12-26,Google Flights,One Way,OZ,United States,Vietnam,LAX,SGN,1,849.8334699999999,173.255046,-2.421811799999915
BUSA-5848095,2022-09-30,2022-11-27,Google Flights,One Way,TK,United States,Nepal,SFO,KTM,2,639.17342,790.437612,14.685081474000068
BUSA-5846036,2022-09-30,2023-01-17,Google Flights,Return,CI,United States,Philippines,ONT,MNL,2,1342.59472,718.8285384000001,113.40591331699962
