Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-5618260,2022-08-31,2022-09-02,Aeroprice,Return,F9,United States,United States,PHL,MCO,1,137.76685600000002,0.0,-8.134971540000002
BUSA-5620535,2022-08-31,2023-01-24,Google Flights,Return,PR,United States,Philippines,LAX,MNL,1,897.67605,474.78537630000005,-10.997655619999989
BUSA-5625406,2022-08-31,2022-09-24,Aeroprice,One Way,QR,United States,India,ATL,AMD,2,1609.7432000000001,535.2496,-3.171479159999734
BUSA-5617385,2022-08-31,2022-08-31,Google Flights,One Way,QR,United States,India,BOS,BLR,1,496.48005,268.80132000000003,-2.0794040750000278
BUSA-5623263,2022-08-31,2022-09-09,Direct,Return,XP,United States,United States,HVN,RDU,1,127.8208,0.0,-3.4336626000000052
BUSA-5623398,2022-08-31,2022-09-05,Jetradar,One Way,QR,United States,Georgia,CMH,TBS,1,484.321,213.2011,4.118479499999934
BUSA-5623390,2022-08-31,2022-10-20,Direct,Return,CI,United States,Indonesia,LAX,DPS,1,616.1362,352.176262,8.310323779999916
BUSA-5621513,2022-08-31,2022-10-10,Direct,Return,OZ,United States,Philippines,LAX,MNL,1,359.49600000000004,474.105322,39.63120914000003
BUSA-5621204,2022-08-31,2022-09-04,Google Flights,Return,TK,United States,Jordan,LAX,AMM,1,651.9435000000001,679.4956353,-67.76621633999983
BUSA-5625445,2022-08-31,2022-09-03,Google Flights,One Way,AM,United States,Mexico,LAX,MEX,1,64.909,60.794768000000005,-5.560381500000005
BUSA-5617885,2022-08-31,2022-09-10,Aeroprice,One Way,NK,United States,United States,LAS,RNO,1,39.2871183,0.0,-7.349375079000001
BUSA-5624240,2022-08-31,2022-09-12,Google Flights,One Way,UP,United States,The Bahamas,FLL,NAS,1,55.921600000000005,30.756880000000002,-1.8111377999999956
BUSA-5621963,2022-08-31,2022-09-09,Aeroprice,One Way,UX,Spain,Portugal,MAD,OPO,1,64.909,18.27438,17.279997139999995
BUSA-5624607,2022-08-31,2022-09-01,Direct,One Way,XP,United States,United States,FLL,HVN,1,178.7494,0.0,-6.178214839999995
BUSA-5619307,2022-08-31,2022-09-05,Google Flights,Return,F9,United States,United States,DFW,ATL,1,147.4194702,0.0,0.6326897200000001
BUSA-5617511,2022-08-31,2022-11-18,Aeroprice,Return,FR,France,Hungary,BVA,BUD,1,99.2458605,0.0,-3.380265515999991
BUSA-5617755,2022-08-31,2022-10-07,Aeroprice,Return,UA,United States,United States,EWR,PIT,1,111.21153120000001,19.1169894,-1.4483305970000195
BUSA-5620601,2022-08-31,2022-10-07,Google Flights,Return,AM,United States,Mexico,SFO,MEX,1,174.46104,165.557925,-7.251995399999949
BUSA-5624974,2022-08-31,2022-11-08,Google Flights,One Way,CI,United States,Vietnam,ONT,SGN,1,494.307,174.55528,-11.23560787999995
BUSA-5624480,2022-08-31,2022-09-08,Google Flights,Return,CI,United States,Taiwan,ONT,TPE,1,1065.5062,284.670902,-26.234779599999925
BUSA-5624228,2022-08-31,2022-09-05,Aeroprice,One Way,EI,United States,United Kingdom,SFO,MAN,1,265.62760000000003,175.95332,-3.9164034599999678
BUSA-5617781,2022-08-31,2022-10-04,Google Flights,One Way,EI,United States,United Kingdom,JFK,LHR,1,148.44252,165.994845,7.252677600000007
BUSA-5618281,2022-08-31,2022-09-13,Google Flights,One Way,EI,United States,United Kingdom,IAD,LGW,1,163.48737,176.626539,31.06721478000003
BUSA-5617617,2022-08-31,2022-09-05,Google Flights,One Way,EI,United States,France,BOS,MRS,1,579.7282200000001,165.994845,8.583282315999888
BUSA-5618296,2022-08-31,2022-10-05,Direct,Return,F9,United States,United States,PHL,DEN,5,988.4642100000001,0.0,149.75645093999992
BUSA-5624601,2022-08-31,2022-09-08,Google Flights,One Way,NK,United States,United States,FLL,MSP,1,57.349598,0.0,-1.2397383999999985
BUSA-5620815,2022-08-31,2022-09-27,Aeroprice,One Way,NK,United States,United States,MEM,SNA,1,46.195236,0.0,-6.738329580000002
BUSA-5622353,2022-08-31,2022-08-31,Jetradar,One Way,WN,United States,United States,BNA,MSP,2,349.98932800000006,73.37712800000001,-5.530840080000036
BUSA-5619443,2022-08-31,2022-09-29,Aeroprice,Return,CI,United States,Vietnam,LAX,HAN,1,579.7282200000001,364.65707430000003,5.6494109599998446
BUSA-5623095,2022-08-31,2022-11-11,Google Flights,Return,UA,United States,Philippines,LAX,MNL,2,599.1600000000001,986.9563240000001,66.52792228000001
BUSA-5622796,2022-08-31,2022-12-23,Aeroprice,Return,WB,United States,Kenya,SFO,NBO,2,888.754,1809.4032840000002,11.479518000000049
BUSA-5623840,2022-08-31,2022-11-13,Google Flights,One Way,AM,United States,Mexico,LAX,MEX,1,167.7648,60.794768000000005,2.839542119999992
BUSA-5620753,2022-08-31,2022-08-31,Aeroprice,One Way,AV,Colombia,Colombia,BOG,SMR,1,58.305517200000004,6.92691426,-6.191109547999995
BUSA-5617514,2022-08-31,2022-09-07,Direct,One Way,NK,United States,United States,ATL,PHL,1,57.00995160000001,0.0,-3.7079195850000044
BUSA-5621956,2022-08-31,2022-10-10,Aeroprice,One Way,UX,Spain,France,MAD,ORY,1,27.960800000000003,18.27438,0.27783354000000227
BUSA-5619243,2022-08-31,2022-09-06,Google Flights,One Way,XP,United States,United States,HVN,MYR,5,144.95,0.0,-6.254622219999977
BUSA-5624737,2022-08-31,2022-09-10,Google Flights,Return,F9,United States,United States,LAS,SAT,1,211.66325600000002,0.0,26.42958787999997
BUSA-5621955,2022-08-31,2022-09-01,Direct,Return,F9,United States,United States,DFW,TPA,1,320.10123,0.0,64.43949940000003
BUSA-5622048,2022-08-31,2022-09-04,Aeroprice,Return,F9,United States,United States,MCO,PHL,1,84.841056,0.0,-4.97548338
BUSA-5622673,2022-08-31,2022-09-14,Aeroprice,Return,NK,United States,United States,MCO,STL,1,68.863456,0.0,-3.4926622399999996
BUSA-5620666,2022-08-31,2022-10-31,Aeroprice,One Way,BA,United States,Finland,SEA,HEL,3,1182.52521,751.038912,62.395223240000256
BUSA-5625167,2022-08-31,2022-10-10,Aeroprice,One Way,EI,United States,United Kingdom,IAD,EDI,1,216.6962,165.2683,-8.102634520000027
BUSA-5624387,2022-08-31,2022-09-05,Aeroprice,Return,LA,Brazil,Brazil,SDU,CGH,1,226.0,15.9,79.25998196000006
BUSA-5619462,2022-08-31,2022-09-12,Aeroprice,One Way,RO,Turkey,Italy,IST,FCO,1,144.0,43.0,-3.5621180400000227
BUSA-5622049,2022-08-31,2022-09-04,Aeroprice,One Way,TK,Kuwait,United States,KWI,ORD,1,826.90125,286.983375,4.997081779999938
BUSA-5619130,2022-08-31,2022-09-15,Google Flights,Return,CI,United States,Philippines,SFO,MNL,1,549.63852,347.4056463,9.036522120000086
BUSA-5620574,2022-08-31,2022-11-14,Google Flights,Return,CI,United States,Philippines,SFO,MNL,1,856.5534600000001,347.4056463,-4.375662759999848
BUSA-5621712,2022-08-31,2022-10-19,Google Flights,Return,CI,United States,Philippines,JFK,MNL,1,567.2048,345.885082,14.18788366000005
BUSA-5618124,2022-08-31,2022-12-02,Aeroprice,Return,EK,United States,India,IAH,BOM,3,2743.1776499999996,1697.9015915999998,43.380000459999884
BUSA-5621852,2022-08-31,2022-10-13,Aeroprice,Return,LH,France,United States,NCE,LAS,1,258.6374,362.861282,-2.8462180000000004
BUSA-5618717,2022-08-31,2022-09-03,Google Flights,One Way,AM,United States,Mexico,SFO,GDL,1,206.61594000000002,61.06203120000001,-12.473435400000001
BUSA-5622690,2022-08-31,2022-08-31,Jetradar,One Way,AS,United States,United States,SFO,OGG,2,268.52353999999997,49.03126,0.47019768000000006
BUSA-5624349,2022-08-31,2022-09-12,Aeroprice,One Way,AS,United States,Mexico,SFO,SJD,1,83.706336,61.4842968,-15.65377870000001
BUSA-5618782,2022-08-31,2022-09-05,Google Flights,One Way,EI,United States,Republic of Ireland,EWR,DUB,1,250.7475,165.292752,10.816316880000036
BUSA-5619935,2022-08-31,2022-09-05,Google Flights,One Way,F9,United States,United States,ORD,MCO,1,93.84842800000001,0.0,7.833141759999997
BUSA-5620376,2022-08-31,2022-09-23,Aeroprice,One Way,F9,United States,United States,PDX,LAS,2,117.794856,0.0,-11.508442059999993
BUSA-5617932,2022-08-31,2022-09-06,Google Flights,One Way,F9,United States,United States,ATL,LGA,1,77.21017020000001,0.0,7.657461599999991
BUSA-5625321,2022-08-31,2022-09-18,Google Flights,One Way,SY,United States,United States,DFW,MSP,1,103.45496,0.0,-2.06358339999999
BUSA-5621862,2022-08-31,2022-09-04,Aeroprice,One Way,UX,Spain,Portugal,MAD,LIS,1,22.9678,18.27438,-7.387220340000006
BUSA-5622745,2022-08-31,2022-10-16,Aeroprice,One Way,YP,Vietnam,South Korea,SGN,ICN,1,80.07888,55.912218,12.852747600000015
BUSA-5623083,2022-08-31,2022-10-24,Google Flights,Return,AM,United States,Mexico,SFO,MEX,1,192.606136,166.8227936,-9.835844240000004
BUSA-5625191,2022-08-31,2022-09-02,Aeroprice,Return,UA,United States,United States,SFO,SLC,2,698.540672,110.724768,-20.44602756000005
BUSA-5619294,2022-08-31,2022-09-02,Direct,Return,VH,Colombia,Colombia,BOG,BAQ,1,56.4142844,19.80443112,-0.339022056000001
BUSA-5621036,2022-08-31,2022-09-14,Aeroprice,One Way,AS,United States,United States,MCO,GEG,1,141.822786,34.3122879,-4.716739139999998
BUSA-5621345,2022-08-31,2022-09-29,Direct,One Way,AV,United States,Peru,LAX,LIM,1,361.4932,44.73728,9.981746179999988
BUSA-5625234,2022-08-31,2022-10-28,Aeroprice,Return,EK,United States,United Arab Emirates,MCO,DXB,1,447.37280000000004,446.044662,-13.416849859999981
BUSA-5624958,2022-08-31,2022-09-01,Aeroprice,Return,F9,United States,United States,PHX,LAS,1,122.787856,0.0,-6.192394960000005
BUSA-5617649,2022-08-31,2022-09-01,Aeroprice,Return,KE,United States,South Korea,HNL,ICN,2,1083.2292,1001.5256346,-16.632048700000002
BUSA-5620670,2022-08-31,2023-01-05,Kayak Group,Return,OZ,United States,South Korea,LAX,ICN,1,1051.13352,500.7628173,-9.60996930000005
BUSA-5625153,2022-08-31,2022-09-16,Google Flights,One Way,PR,United States,Singapore,SFO,SIN,1,383.4624,251.24776,-13.251281979999924
BUSA-5623339,2022-08-31,2022-10-05,Direct,One Way,QR,United States,India,ORD,HYD,1,279.60800000000006,267.6248,26.244845920000024
BUSA-5620422,2022-08-31,2022-12-27,Google Flights,One Way,SV,United States,Bangladesh,IAD,DAC,1,733.18569,180.99957540000003,22.411949680000003
BUSA-5617612,2022-08-31,2022-09-16,Google Flights,One Way,TK,United States,Israel,SFO,TLV,1,219.65481,293.675472,-8.009783048000017
BUSA-5621213,2022-08-31,2022-09-03,Google Flights,Return,AI,United States,India,SFO,BBI,2,2218.61388,1261.6912107,-60.27630045999939
BUSA-5622913,2022-08-31,2023-01-12,Kayak Group,Return,KE,United States,Thailand,MLB,BKK,1,1650.6858,342.190262,197.07211718000002
BUSA-5621394,2022-08-31,2022-09-05,Aeroprice,One Way,AS,United States,United States,SFO,SAN,1,155.13251,26.213250000000002,2.648813920000026
BUSA-5618567,2022-08-31,2022-09-27,Aeroprice,One Way,F9,United States,United States,ORD,MCO,1,1.050406499999994,0.0,-46.82459936000001
BUSA-5622543,2022-08-31,2022-09-12,Aeroprice,One Way,UP,The Bahamas,United States,NAS,MIA,1,50.9286,129.288742,6.212709139999978
BUSA-5621905,2022-08-31,2022-09-01,Aeroprice,One Way,VH,Colombia,Colombia,CLO,MDE,1,26.3035836,9.54359658,1.0925593359999952
BUSA-5625630,2022-08-31,2022-10-13,Jetradar,Return,F9,United States,United States,DFW,PHX,5,653.88328,0.0,9.8110864
BUSA-5617364,2022-08-31,2022-10-14,Direct,Return,F9,United States,United States,ATL,FLL,1,88.21297050000001,0.0,-1.3112977440000044
BUSA-5619383,2022-08-31,2022-10-20,Direct,Return,SY,United States,United States,SAT,LAS,5,2.563647000000003,0.0,3.718208320000084
BUSA-5618385,2022-08-31,2023-01-01,Google Flights,Return,AR,United States,Argentina,MIA,EZE,2,2140.3806600000003,283.9865886,-28.14947060000025
BUSA-5623910,2022-08-31,2022-10-06,Google Flights,One Way,AT,United States,Spain,JFK,BCN,1,79.888,218.74333000000001,-7.90198150000006
BUSA-5618421,2022-08-31,2022-09-11,Google Flights,Return,EI,United States,Republic of Ireland,JFK,DUB,1,264.78936,357.7364433,23.785498220000022
BUSA-5619425,2022-08-31,2022-09-05,Aeroprice,One Way,EI,United States,United Kingdom,SFO,MAN,1,266.79534,176.626539,-0.10488701999995875
BUSA-5624777,2022-08-31,2022-09-03,Direct,Return,F9,United States,United States,DEN,STL,1,197.68285600000002,0.0,12.605047799999989
BUSA-5619934,2022-08-31,2022-10-14,Aeroprice,Return,LA,Peru,Peru,LIM,CUZ,1,85.25415000000001,32.547025500000004,0.23384130000000702
BUSA-5622009,2022-08-31,2022-12-11,Google Flights,Return,LY,United States,Israel,MIA,TLV,1,745.9542,104.78309800000001,42.908979499999994
BUSA-5625496,2022-08-31,2022-09-02,Google Flights,One Way,PR,United States,Malaysia,SFO,KUL,1,383.4624,251.24776,-14.249881979999934
BUSA-5620487,2022-08-31,2023-01-24,Google Flights,Return,PR,United States,Philippines,LAX,MNL,1,867.58635,474.78537630000005,-10.798713360000015
BUSA-5623287,2022-08-31,2022-09-15,Google Flights,One Way,QR,United States,India,IAH,BOM,2,523.2664000000001,535.2496,-1.702538560000045
BUSA-5620294,2022-08-31,2022-09-18,Google Flights,One Way,TK,United States,South Korea,IAH,ICN,2,339.524,838.42456,-19.17194709999998
BUSA-5619850,2022-08-31,2022-09-15,Google Flights,One Way,TK,United States,Hungary,MIA,BUD,2,334.99866000000003,604.702671,110.73267305999991
BUSA-5621136,2022-08-31,2022-09-05,Direct,One Way,TK,United States,Switzerland,SFO,GVA,1,139.41561000000002,290.66650200000004,-2.4570861400000172
BUSA-5621938,2022-08-31,2022-09-05,Aeroprice,Return,UK,India,India,HYD,BLR,2,259.4418688,56.2759936,8.724653900000042
BUSA-5619883,2022-08-31,2022-09-01,Aeroprice,Return,BR,United States,South Korea,ORD,ICN,1,732.1827,358.5388353,-0.08893014000006971
BUSA-5623381,2022-08-31,2022-10-23,Aeroprice,Return,UA,United States,Spain,SFO,BCN,2,261.63320000000004,1032.093044,28.090361559999998
BUSA-5623618,2022-08-31,2022-09-01,Direct,One Way,BF,United States,France,EWR,ORY,1,422.4078,147.09378,20.658760240000035
BUSA-5625195,2022-08-31,2022-10-14,Aeroprice,One Way,F9,United States,United States,ATL,MDW,1,57.898828,0.0,-3.6563503999999973
BUSA-5623764,2022-08-31,2022-09-04,Google Flights,One Way,F9,United States,United States,LAS,MCO,1,178.72942799999998,0.0,32.344573720000014
BUSA-5620276,2022-08-31,2022-10-02,Aeroprice,One Way,LA,Ecuador,Ecuador,UIO,GYE,2,62.18538,43.7504238,-9.102765979999994
BUSA-5619591,2022-08-31,2022-08-31,Aeroprice,One Way,LA,Colombia,Colombia,MDE,CLO,2,66.83766920000001,11.66230466,-0.20928054800001705
BUSA-5617428,2022-08-31,2022-09-17,Aeroprice,One Way,LA,Peru,Peru,CUZ,PEM,1,79.23621,19.879261800000002,-0.16080359500000263
BUSA-5623879,2022-08-31,2022-09-17,Google Flights,One Way,NK,United States,United States,MCO,ACY,1,54.313854000000006,0.0,-1.9315684800000072
BUSA-5617988,2022-08-31,2022-09-10,Aeroprice,One Way,NK,United States,United States,LAS,RNO,1,39.2871183,0.0,-7.349375079
BUSA-5622844,2022-08-31,2022-09-05,Aeroprice,One Way,NK,United States,United States,PHL,MCO,1,38.09659,0.0,-7.554285639999998
BUSA-5620879,2022-08-31,2022-09-08,Aeroprice,Return,AS,United States,United States,SAN,BOI,1,253.77652980000002,48.3240582,-12.421150900000033
BUSA-5623254,2022-08-31,2022-09-11,Direct,One Way,NK,United States,United States,EWR,LAX,1,212.222472,0.0,12.705710600000023
BUSA-5624203,2022-08-31,2022-09-01,Google Flights,One Way,QR,United States,Philippines,LAX,MNL,1,371.4792,277.61080000000004,-20.86910208000007
BUSA-5617313,2022-08-31,2022-09-08,Google Flights,One Way,QR,United States,Kuwait,LAX,KWI,1,199.59501000000003,265.290855,32.07417286699997
BUSA-5623332,2022-08-31,2022-09-22,Aeroprice,One Way,S4,United States,Portugal,JFK,LIS,1,0.0,0.0,26.72697
BUSA-5623586,2022-08-31,2022-10-06,Google Flights,One Way,SK,United States,Poland,EWR,WAW,1,142.7998,242.46008000000003,-12.714135040000086
BUSA-5619023,2022-08-31,2022-09-10,Aeroprice,Return,VH,Colombia,Colombia,MDE,CTG,2,137.378383,42.94160238,-1.0094876500000005
BUSA-5623698,2022-08-31,2022-09-20,Google Flights,Return,XP,United States,United States,STS,BUR,1,67.88482800000001,0.0,-3.655152080000014
BUSA-5619030,2022-08-31,2022-11-22,Direct,Return,BA,United States,Portugal,JFK,LIS,5,2285.951268,0.0,148.1857100400005
BUSA-5624282,2022-08-31,2022-10-31,Google Flights,Return,CI,United States,Philippines,LAX,MNL,1,518.2734,345.885082,-4.353721700000058
BUSA-5620959,2022-08-31,2022-09-28,Google Flights,Return,KU,United States,Bangladesh,JFK,DAC,2,1203.5880000000002,558.2040546,-2.5730926000000416
BUSA-5623111,2022-08-31,2022-09-26,Google Flights,Return,TK,United States,South Africa,LAX,CPT,1,411.4232,804.641922,36.87078308
BUSA-5624783,2022-08-31,2022-09-14,Aeroprice,Return,KE,United States,South Korea,ALB,ICN,1,1279.2066,423.176722,56.526144159999994
BUSA-5619611,2022-08-31,2022-09-16,Kayak Group,Return,TK,United States,Jordan,SEA,AMM,1,1012.6304600000001,679.7099445,42.7105860000001
BUSA-5624320,2022-08-31,2022-10-06,Direct,One Way,AA,United States,United States,SDF,DFW,1,296.324564,36.808396,7.160991939999981
BUSA-5625326,2022-08-31,2023-07-08,Direct,One Way,EI,Republic of Ireland,United Kingdom,DUB,LHR,2,185.36013200000002,0.0,24.584057599999984
BUSA-5623072,2022-08-31,2022-09-10,Aeroprice,One Way,F9,United States,United States,FLL,ATL,1,28.939428000000003,0.0,-0.9751094000000009
BUSA-5620673,2022-08-31,2022-09-26,Aeroprice,One Way,F9,United States,United States,DEN,LAS,3,221.629284,0.0,52.40294478000001
BUSA-5623405,2022-08-31,2022-10-29,Aeroprice,One Way,FR,United Kingdom,Republic of Ireland,LBA,DUB,3,67.16583600000001,0.0,-6.00296054
BUSA-5625429,2022-08-31,2022-09-02,Aeroprice,One Way,VH,Colombia,Colombia,CLO,BOG,1,25.1639136,9.48661308,3.9766344560000038
BUSA-5620996,2022-08-31,2022-09-02,Aeroprice,Return,AS,United States,United States,LAX,AUS,1,315.3601158,52.9478421,47.085429000000055
BUSA-5621854,2022-08-31,2022-09-09,Direct,Return,DD,Thailand,Thailand,DMK,CNX,1,69.183008,0.0,3.28782784000001
BUSA-5623856,2022-08-31,2022-09-16,Direct,Return,F9,United States,United States,MIA,ATL,2,115.75771200000001,0.0,0.5157181599999858
BUSA-5619319,2022-08-31,2022-09-03,Google Flights,Return,F9,United States,United States,SFO,DFW,1,362.44187,0.0,3.9323282000000237
BUSA-5624914,2022-08-31,2023-05-20,Aeroprice,One Way,A3,France,Greece,CDG,ATH,1,180.7466,80.78674000000001,-2.0934248799999917
BUSA-5624372,2022-08-31,2022-12-06,Jetradar,Return,AA,United States,United States,FWA,ORD,2,406.88955599999997,88.835456,103.27062630000007
BUSA-5625104,2022-08-31,2022-10-14,Direct,One Way,AM,United States,Guatemala,ORD,GUA,2,369.482,61.114320000000006,9.494064219999954
BUSA-5620020,2022-08-31,2022-09-22,Google Flights,Return,AM,United States,Mexico,ORD,MEX,1,168.45893999999998,165.557925,-10.183475999999963
BUSA-5622159,2022-08-31,2022-09-04,Aeroprice,One Way,DE,Romania,United States,OTP,JFK,1,948.660014,0.0,8.150496840000013
BUSA-5625216,2022-08-31,2022-09-09,Aeroprice,Return,LA,Colombia,Colombia,MDE,CTG,1,105.3738882,15.41289708,-5.982380378
BUSA-5619608,2022-08-31,2022-09-10,Google Flights,One Way,LO,United States,Egypt,JFK,CAI,1,180.53820000000002,187.258233,-6.1589949999999405
BUSA-5618590,2022-08-31,2022-09-21,Google Flights,Return,OZ,United States,South Korea,LAX,ICN,1,867.58635,500.7628173,-5.362135000000077
BUSA-5620614,2022-08-31,2023-05-02,Google Flights,Return,PR,United States,Philippines,SFO,MNL,2,990.9541200000001,949.5707526000001,16.589415659999815
BUSA-5618631,2022-08-31,2022-09-01,Google Flights,One Way,TK,United States,Greece,ORD,SKG,3,965.87937,721.551006,107.83077662000008
BUSA-5623911,2022-08-31,2022-09-06,Google Flights,One Way,TK,United States,Turkey,ORD,ESB,1,628.1194,225.48388000000003,7.223413259999999
BUSA-5618675,2022-08-31,2022-09-30,Google Flights,One Way,WS,United States,Spain,LAX,BCN,3,643.91958,1008.0049500000001,53.612131420000004
BUSA-5619504,2022-08-31,2022-09-25,Aeroprice,Return,AZ,United Kingdom,Italy,LHR,FCO,2,164.49036,302.100588,42.63654289999999
BUSA-5619041,2022-08-31,2022-12-16,Google Flights,Return,EK,United States,India,JFK,CCU,2,3508.4590200000002,1147.0795434000001,87.11720812
BUSA-5624264,2022-08-31,2022-09-06,Google Flights,Return,F9,United States,United States,CLT,PHX,1,236.12895600000002,0.0,6.226993519999984
BUSA-5619092,2022-08-31,2023-02-09,Google Flights,Return,QR,United States,India,JFK,ATQ,4,1969.87236,2312.2129068000004,39.978805919999495
BUSA-5622726,2022-08-31,2022-09-15,Google Flights,Return,TK,United States,Lebanon,BOS,BEY,1,3328.3338000000003,854.1724820000001,113.8224957200003
BUSA-5620582,2022-08-31,2022-09-10,Jetradar,Return,AS,United States,United States,XNA,ANC,2,1303.0244286000002,195.4426314,28.603356000000044
BUSA-5620375,2022-08-31,2022-09-28,Aeroprice,One Way,AS,United States,United States,TUS,SEA,1,78.3736386,20.5211754,-8.472850840000005
BUSA-5620506,2022-08-31,2022-12-20,Aeroprice,One Way,EI,United States,Republic of Ireland,SEA,DUB,1,290.8671,165.292752,-6.590924999999999
BUSA-5624031,2022-08-31,2022-09-01,Aeroprice,One Way,EI,United States,Republic of Ireland,IAD,DUB,1,537.2468,164.56928000000002,-9.960629680000064
BUSA-5624976,2022-08-31,2023-03-08,Aeroprice,One Way,LV,United States,Spain,JFK,BCN,1,221.95882200000003,0.0,-24.03298312000002
BUSA-5622712,2022-08-31,2022-09-08,Aeroprice,One Way,NK,United States,United States,LAS,LAX,1,32.015116000000006,0.0,-6.606414520000007
BUSA-5620152,2022-08-31,2022-10-14,Google Flights,One Way,SY,United States,United States,EWR,MSP,1,78.47997400000001,0.0,-1.2107790000000023
BUSA-5617645,2022-08-31,2022-09-18,Google Flights,One Way,SY,United States,United States,SAN,MSP,1,118.954614,0.0,0.15549759599999335
BUSA-5621676,2022-08-31,2022-12-17,Aeroprice,One Way,TG,Thailand,India,BKK,DEL,1,100.85860000000001,91.57162000000001,-9.872036720000018
BUSA-5622642,2022-08-31,2022-09-02,Direct,One Way,Z2,Philippines,Indonesia,MNL,DPS,1,172.93754800000002,0.0,19.145378499999985
BUSA-5620381,2022-08-31,2022-12-23,Aeroprice,Return,EI,United States,Republic of Ireland,PHL,DUB,4,1709.09496,1405.2692292000002,207.26132146000023
BUSA-5625212,2022-08-31,2022-10-01,Google Flights,Return,F9,United States,United States,CVG,DEN,2,195.645712,0.0,2.3898906400000106
BUSA-5623621,2022-08-31,2022-09-03,Google Flights,Return,F9,United States,United States,MCO,CVG,1,121.789256,0.0,7.70324152000001
BUSA-5622137,2022-08-31,2022-09-02,Google Flights,Return,SY,United States,United States,MSP,MCO,2,623.52584,0.0,-4.104204879999996
BUSA-5621022,2022-08-31,2022-09-08,Aeroprice,Return,UA,United States,United States,LAX,IAD,3,1094.4225684,169.9466256,-25.24364300000019
BUSA-5623064,2022-08-31,2022-09-04,Aeroprice,One Way,AM,United States,Mexico,MCO,LAP,1,250.0726788,61.4842968,-3.103842471999969
BUSA-5621049,2022-08-31,2022-09-18,Google Flights,One Way,AT,United States,Spain,MIA,MAD,1,116.8362,218.74333000000001,-2.175409940000007
BUSA-5624140,2022-08-31,2023-02-28,Google Flights,One Way,CM,United States,Colombia,FLL,CTG,1,60.786744,45.8890092,6.747890940000009
BUSA-5622735,2022-08-31,2022-09-05,Aeroprice,One Way,EI,United States,United Kingdom,BOS,LHR,1,217.69480000000001,165.2683,21.60351463999995
BUSA-5619084,2022-08-31,2023-02-26,Google Flights,One Way,EY,United States,India,JFK,HYD,1,315.94185,237.50803200000001,17.371288199999977
BUSA-5623836,2022-08-31,2022-09-24,Aeroprice,Return,LA,Colombia,Colombia,BOG,ADZ,1,102.11443200000001,8.1372438,-3.1513103800000097
BUSA-5619558,2022-08-31,2022-10-14,Aeroprice,Return,LA,Peru,Peru,LIM,CUZ,1,85.25415000000001,32.547025500000004,-11.410994700000014
BUSA-5617462,2022-08-31,2022-10-31,Google Flights,One Way,QR,United States,Philippines,IAH,MNL,1,377.12424,278.83122000000003,-8.921801854999968
BUSA-5617904,2022-08-31,2022-09-28,Google Flights,One Way,TK,United States,Germany,MIA,MUC,1,271.81029,290.66650200000004,34.76513267799994
BUSA-5624842,2022-08-31,2022-09-06,Google Flights,One Way,TK,United States,Switzerland,IAD,GVA,2,437.3868,518.87256,53.787166940000006
BUSA-5625374,2022-08-31,2023-01-25,Google Flights,Return,BR,United States,Vietnam,IAH,SGN,2,1977.228,716.1360040000001,-1.8223019999999686
BUSA-5618209,2022-08-31,2022-12-08,Google Flights,Return,EK,United States,India,JFK,CCU,2,2704.06104,1147.0795434000001,-42.91382793999999
